Date	Flow_influent_[m3/d]	Flow_out_[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	SS_influent_to_bio_[mg/l]	COD_influent_to_bio_[mg/l]	COD_influent_filtered_to_bio_[mg/l]	BOD5_influent_to_bio_[mg/l]	N_tot_influent_to_bio_[mg/l]	NH4_N_influent_to_bio_[mg/l]	P_tot_influent_to_bio_[mg/l]	PO4_P_influent_to_bio_[mg/l]	VSS_Line_A_[mg/l]	COD_Line_A_[mg/l]	SV_Line_A_[ml/l]	SVI_Line_A_[ml/g]	DSV_Line_A_[ml/l]	DSVI_Line_A_[ml/g]	Filament_Index_Line_A	Sedimentation_on_AS_Line_A_[m/h]	VSS_Line_B_[mg/l]	COD_Line_B_[mg/l]	SV_Line_B_[ml/l]	SVI_Line_B_[ml/g]	DSV_Line_B_[ml/l]	DSVI_Line_B_[ml/g]	Filament_Index_Line_B	Sedimentation_on_AS_Line_B_[m/h]	VSS_Line_C_[mg/l]	COD_Line_C_[mg/l]	SV_Line_C_[ml/l]	SVI_Line_C_[ml/g]	DSV_Line_C_[ml/l]	DSVI_Line_C_[ml/g]	Filament_Index_Line_C	Sedimentation_on_AS_Line_C_[m/h]	VSS_Line_D_[mg/l]	COD_Line_D_[mg/l]	SV_Line_D_[ml/l]	SVI_Line_D_[ml/g]	DSV_Line_D_[ml/l]	DSVI_Line_D_[ml/g]	Filament_Index_Line_D	Sedimentation_on_AS_Line_D_[m/h]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	SS_tank_Line_D_[g/l]	SS_RAS_Line_A_[g/l]	SS_RAS_Line_B_[g/l]	SS_RAS_Line_C_[g/l]	SS_RAS_Line_D_[g/l]	Total_SRT_Line_A_[d]	Aerobic_SRT_Line_A_[d]	Total_SRT_Line_B_[d]	Aerobic_SRT_Line_B_[d]	Total_SRT_Line_C_[d]	Aerobic_SRT_Line_C_[d]	Total_SRT_Line_D_[d]	Aerobic_SRT_Line_D_[d]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	DO_Line_D_setpoint_[mg/l]	DO_Line_D_value_[mg/l]	Fe_in_tank_A_[l/d]	Fe_in_effluent_A_[l/d]	Fe_in_tank_B_[l/d]	Fe_in_effluent_B_[l/d]	Fe_in_tank_C_[l/d]	Fe_in_effluent_C_[l/d]	Fe_in_tank_D_[l/d]	Fe_in_effluent_D_[l/d]	C_dosing_Line_A_[l/d]	C_dosing_Line_B_[l/d]	C_dosing_Line_C_[l/d]	C_dosing_Line_D_[l/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	NO2_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]	Temperature_[C]
15-06-2017	77839	82874	      NA	         NA	360	280	600	92	240	47	33	6,5	2,6	    NA	350	160	150	56	47	9,3	7,1	  NA	    NA	940	237,1342	240	151,36226	  NA	  NA	  NA	  NA	850	259,46276	175	133,54701	  NA	  NA	    NA	   NA	960	223,0483	265	153,92658	  NA	  NA	  NA	  NA	950	282,4019	215	159,78002	  NA	  NA	2,882943	2,602068	2,8124721	2,5532181	10,448472	8,778343	10,817649	6,915674	21,116389	10,413333	20,096806	9,383194	21,483889	12,030139	27,93597	10,663889	1,511723	0,5123328	1,498428	0,8780451	1,542277	0,7711779	1,425926	0,9917526	4,80E+00	255,9768141	5,6344315	515,57106	4,8	252,26933	4,80E+00	425,46321	111,201208	129,066888	1,14E+02	109,194794	3,478424	99,99	0	6,129306	0	0,00E+00	0	3,58383989	0,00E+00	17,459005
16-06-2017	73877	74546	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,911049	2,793627	2,5609951	2,4133497	9,646079	9,097114	9,879875	8,547892	20,999861	10,350972	20,08625	9,418611	21,35125	11,929167	27,68069	10,616944	1,594531	0,5477762	1,891667	0,9195231	1,67609	0,6272506	2,035878	0,9544681	4,80E+00	304,5998884	768,553709	581,24804	4,8	217,47293	6,07E+01	425,74802	127,606337	248,59715	1,76E+02	173,924515	3,892521	43,981483	0	2,799444	0	0,00E+00	0	1,01707172	0,00E+00	16,95992
17-06-2017	48800	49240	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,20449	3,024903	3,0377306	2,9909524	10,357283	9,200108	10,730457	7,529147	20,848056	10,187639	20	9,418056	21,127778	11,721806	28,18292	10,863333	1,470717	0,526284	1,357045	0,9360215	1,55745	0,7019391	1,463404	0,8627329	4,80E+00	234,4198022	167,7823194	294,11238	4,8	148,94654	4,80E+00	287,727223	171,169138	247,187717	1,67E+02	162,673696	2,7871	75,347221	0	3,740417	0	0,00E+00	0	1,74240458	0,00E+00	17,356904
18-06-2017	47461	47945	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,143021	2,984809	3,0574876	2,968982	10,41332	9,135344	10,744455	7,287496	20,546944	10,000972	19,991944	9,404583	21,017778	11,6	28,88208	11,067083	1,495541	0,5212428	1,510485	0,8728228	1,53651	0,6397606	1,465289	0,8120408	4,80E+00	275,6176307	108,6533212	449,65184	4,8	162,17381	2,63E+01	327,955688	168,535759	200,542137	1,75E+02	182,289352	2,830889	64,884262	0	3,426528	0	0,00E+00	0	1,50044847	0,00E+00	18,043605
19-06-2017	49734	50211	      NA	         NA	350	280	660	110	320	64	47	8,1	4,2	96	360	100	150	60	50	9,9	8,3	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,113052	2,957204	3,0170008	2,9397075	10,427677	9,356313	10,882825	7,655118	20,073889	9,821528	20,040139	9,431944	20,959167	11,639722	29,30375	11,213889	1,527448	0,433477	1,503305	0,8331044	1,453159	0,7188865	1,4	0,7143847	1,13E+02	360,8749277	489,5433609	461,40512	4,8	133,35309	9,88E+01	369,351116	153,346619	242,328487	2,08E+02	207,665365	2,887448	38,703705	0	2,641111	0	0,00E+00	0	0,89502317	0,00E+00	18,643753
20-06-2017	47534	48217	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,080102	2,926298	2,990743	2,9257422	10,206204	8,982068	10,861426	7,501766	19,75875	9,712778	19,838472	9,33625	20,616806	11,5	29,8575	11,457917	1,510128	0,4476327	1,399281	0,7268293	1,484951	0,6062424	1,365931	0,785327	1,94E+02	397,1094479	561,5511094	455,15765	4,8	135,59775	1,46E+02	339,564245	152,282099	215,348657	1,85E+02	215,708947	2,990874	87,56945	0	4,107083	0	0,00E+00	0	2,02504349	0,00E+00	18,579639
21-06-2017	48146	48972	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,975307	2,796744	2,9115397	2,8906057	10,064601	9,065649	10,464512	7,801608	18,594306	9,195556	19,123472	9,040556	19,820278	11,061528	30,37639	11,663611	1,568564	0,5215969	1,480364	0,9884277	1,560831	0,5466498	1,424211	0,7060823	1,97E+02	362,4996996	478,3458418	415,37935	4,8	158,70718	2,89E+01	345,853983	146,656636	306,421597	1,74E+02	174,471161	2,837044	99,99	0	5,500139	0	0,00E+00	0	3,09885693	0,00E+00	18,351509
22-06-2017	120359	94395	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	840	241,1022	190	136,33754	  NA	  NA	  NA	  NA	725	230,59796	160	127,22646	  NA	  NA	    NA	   NA	950	239,6569	210	132,44198	  NA	  NA	  NA	  NA	940	262,56983	215	150,13966	  NA	  NA	2,49894	2,820015	2,3029109	2,4499408	9,041401	7,07458	       NA	       NA	17,939583	8,946667	18,57375	8,776806	19,163333	10,741806	31,22736	11,931944	1,441162	0,5715789	1,484824	0,885906	1,556559	0,6460796	1,444754	0,4873391	1,07E+02	697,5026318	498,8222483	915,60338	185,179309	573,4914	3,88E+02	932,624621	83,66739	128,871793	8,06E+01	76,907082	5,614103	99,99	0	6,254306	0	0,00E+00	0	3,6801939	0,00E+00	18,244478
23-06-2017	130311	127014	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,142803	2,916931	2,7668889	3,0295243	9,182874	8,89276	9,335081	9,313376	18,124306	9,017778	18,908472	8,945139	19,266667	10,787778	31,58097	12,028194	1,607097	0,4473779	1,92782	0,5110368	1,986602	0,4233613	1,839222	0,5636207	3,08E+02	866,6970225	596,0555556	1375,70956	584,155706	577,45694	5,96E+02	1447,766032	95,669596	100,388358	1,01E+02	160,723126	15,41355	99,99	0	4,936944	0	0,00E+00	0	2,66472817	0,00E+00	17,18653
24-06-2017	124791	110321	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,382946	3,294288	3,1068552	3,3348946	9,783544	9,507405	9,903422	9,543021	18,45125	9,060139	19,224306	9	19,543472	10,849861	31,41931	12,044167	1,443655	0,4962585	1,805739	0,7164577	1,637879	0,5261104	1,627321	0,4916667	0,00E+00	744,5068639	0	1374,61203	0	565,73273	0,00E+00	2001,910998	91,273124	229,121986	1,68E+02	156,855626	14,231928	99,99	0	5,927222	0	0,00E+00	0	3,42806697	0,00E+00	17,169849
25-06-2017	54146	54554	      NA	         NA	420	320	660	100	240	53	38	6,7	3,2	49	160	51	62	32	28	5,8	4,4	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,836065	3,787291	4,1084858	3,7300251	10,855444	9,912644	10,869117	9,768337	18,706944	9,062361	19,495556	9,183194	19,798472	10,958889	31,09153	12,04875	1,436519	0,524812	1,37175	0,7630332	1,579228	0,510162	1,249291	0,8445325	0,00E+00	731,9746606	0	850,58744	0	347,66806	0,00E+00	1216,12121	121,142578	168,036289	2,20E+02	155,030105	2,085185	31,365742	0	2,420972	0	0,00E+00	0	0,7253328	0,00E+00	17,324159
26-06-2017	53907	54326	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,200458	3,808519	4,1852833	3,836085	10,166407	9,621182	10,898388	9,997213	19,062361	9,172361	19,88375	9,355	20,20125	11,248472	30,90417	11,984722	1,431135	0,4178571	1,440309	0,8167364	1,387719	0,6022327	1,557724	0,4476395	0,00E+00	592,1867164	0	740,46565	0	390,71707	0,00E+00	639,078435	133,595522	190,227298	2,16E+02	169,687042	2,232621	30,208334	0	2,38625	0	0,00E+00	0	0,69856775	0,00E+00	17,355371
27-06-2017	49737	50266	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	3502	5315	940	197,479	235	123,42437	  NA	  NA	3284	5062	850	188,72114	200	111,01243	  NA	  NA	3908	5976	950	179,2453	270	127,35849	  NA	  NA	2824	4447	945	260,18722	230	158,31498	  NA	  NA	4,229511	3,870535	4,3359939	3,8227345	11,301588	10,740104	11,163677	9,851853	19,310972	9,3	20,041667	9,412639	20,494583	11,442917	30,48056	11,816806	1,506429	0,4171521	1,536061	0,830531	1,410229	0,5033857	1,432991	0,7235081	0,00E+00	541,931776	0	685,82359	0	422,85162	0,00E+00	1079,917643	138,40244	194,869478	2,12E+02	168,901813	2,330738	79,236107	0	3,857083	0	0,00E+00	0	1,832335	0,00E+00	17,611585
28-06-2017	51734	52151	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,885488	3,808703	4,1973895	3,5361001	10,892013	9,446376	10,564605	9,231783	19,442361	9,390139	20,172083	9,483472	20,743333	11,5675	29,95833	11,598472	1,49797	0,4365103	1,514706	0,8064336	1,412621	0,4117892	1,480339	0,5457243	0,00E+00	581,6454275	0	753,07561	0	200,45892	0,00E+00	224,951387	107,488703	220,227563	1,34E+02	121,335395	2,448915	99,99	0	6,255	0	0,00E+00	0	3,68072915	0,00E+00	17,781504
29-06-2017	103295	115398	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,540312	2,835831	4,8522872	2,8384996	10,639781	9,766995	10,384479	9,95667	19,521111	9,452361	20,287917	9,556806	20,970833	11,684861	29,37069	11,3625	1,679538	0,483161	1,792708	0,6919811	1,620802	0,5374026	1,696697	0,3861171	0,00E+00	927,1342532	0	494,99105	0	463,07598	0,00E+00	432,385916	217,679036	279,886381	1,91E+02	121,341182	9,059616	99,99	0	5,224444	0	0,00E+00	0	2,88634276	0,00E+00	17,538846
30-06-2017	218647	173966	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,393512	2,35701	2,3459518	2,7792489	8,550614	8,320978	8,673635	8,33723	19,563333	9,5	20,238194	9,529444	21,35625	11,839722	28,69347	11,146667	1,718899	0,6608696	1,929382	0,5331858	1,967863	0,483737	1,878523	0,5056202	0,00E+00	879,5241085	0	259,39806	0	144,83052	0,00E+00	360,514586	16,355312	24,533842	1,54E+01	16,324641	25,423564	99,99	0	5,172361	0	0,00E+00	0	2,84619498	0,00E+00	16,597508
01-07-2017	99960	100364	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,958265	3,499014	3,0591276	3,1885557	9,794616	9,289326	9,822006	8,525533	19,663056	9,408611	20,333056	9,515833	21,461944	11,799583	28,4075	11,065833	1,258419	0,6617597	1,436379	0,7647378	1,661613	0,5275204	1,649584	0,5895257	0,00E+00	547,8815188	0	182,5025	0	120,91876	0,00E+00	121,656254	93,987811	132,334394	2,62E+02	120,132089	4,903194	75,833336	0	3,755	0	0,00E+00	0	1,75364578	0,00E+00	16,505392
02-07-2017	55819	56230	      NA	         NA	290	240	640	96	210	48	36	5,9	3,6	30	130	48	48	33	31	5,4	5,6	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,424894	4,079435	3,5432185	3,8592965	11,229458	9,075077	11,442529	6,325259	20,036389	9,486389	20,6575	9,6	21,527222	11,879444	28,62361	11,048611	1,441547	0,6538071	1,368211	0,951462	1,76266	0,3599388	1,22	0,8417323	2,11E+00	310,7425665	2,1412778	129,3029	2,141278	120	2,14E+00	179,907587	132,757812	176,368887	5,32E+02	154,533818	4,529278	99,99	0	4,555	0	0,00E+00	0	2,37031245	0,00E+00	16,795997
03-07-2017	101014	106548	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,262573	2,8604	4,306798	2,8753147	9,924739	8,416744	10,256158	7,167733	20,353472	9,564444	21,0925	9,647222	21,661389	12,166528	29,04931	10,983472	1,636126	0,3568588	1,817706	0,6701559	2,153118	0,1701578	1,537732	0,7093607	4,80E+00	454,663509	4,8000001	167,54745	4,8	541,56589	4,80E+00	206,324343	66,212915	150,174804	6,05E+01	206,086433	25,142989	99,99	0	6,255695	0	0,00E+00	0	3,68126464	0,00E+00	16,942069
04-07-2017	61800	62033	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,330564	4,072186	3,6060667	3,5153181	11,052837	10,055141	11,372915	7,464107	20,64125	9,642917	21,405556	9,726389	22,218333	12,577361	29,21389	11,048056	1,558824	0,6553333	1,810236	1,0570561	2,04918	0,2972222	1,450718	0,6405914	4,80E+00	305,1499026	4,8000001	125,25284	4,8	120,98452	4,80E+00	128,190462	120,048286	175,710588	4,71E+02	140,154405	6,629777	99,99	0	6,103611	0	0,00E+00	0	3,56403375	0,00E+00	16,881451
05-07-2017	52401	52764	      NA	         NA	310	260	510	89	210	51	39	6,4	3,3	17	78	46	20	43	39	6,4	6,7	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,396183	3,961399	4,3372378	3,6747221	11,276352	8,933565	11,393656	7,058917	21,052793	9,764106	21,917039	9,867179	22,472765	12,944832	29,77388	11,026816	1,53746	0,804644	1,507828	1,0789855	1,726305	0,211339	1,299063	0,6168831	6,12E+00	153,1438666	6,1107778	124,5608	6,110778	127,51701	6,12E+00	123,147237	126,517879	212,892771	2,46E+02	154,556858	14,158355	99,99	0	6,253611	0	0,00E+00	0	3,67965865	0,00E+00	17,241729
06-07-2017	50165	50546	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	960	230,9913	230	138,35419	  NA	  NA	  NA	  NA	890	226,80938	195	124,23547	  NA	  NA	    NA	   NA	970	195,2496	270	135,86957	  NA	  NA	  NA	  NA	890	245,31422	215	148,15325	  NA	  NA	4,221563	3,804927	4,7255551	3,5363442	11,296425	10,300529	11,243194	9,355303	21,191667	9,8025	22,290417	10,015139	22,694861	13,10375	30,01222	11,117778	1,529475	0,560828	1,555929	0,9201794	1,536042	0,1814642	1,501292	0,4815217	4,80E+00	120,7108043	4,8000001	120	4,8	129,80521	4,80E+00	140,315309	136,76038	246,154224	1,51E+02	150,298177	2,430805	99,99	0	6,255	0	0,00E+00	0	3,68072915	0,00E+00	17,719419
07-07-2017	49303	49661	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,469902	3,862304	4,149704	3,3249819	11,423507	10,234416	11,045335	8,141383	20,585414	9,517532	23,101403	10,376999	22,33871	12,860729	30,88808	11,33338	1,64039	0,4101124	1,620402	1,0114327	1,672549	0,2232108	1,524791	0,3666667	7,98E+00	154,1304396	7,9822778	134,83139	7,982278	127,01367	7,98E+00	136,385331	102,912592	154,410469	1,54E+02	117,084274	2,05326	99,99	0	4,541111	0	0,00E+00	0	2,3596065	0,00E+00	17,997555
08-07-2017	69844	67750	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,045751	3,923522	4,3142336	3,2455762	10,910108	9,831477	11,013273	7,822946	20,183193	9,307283	23,871709	10,739636	22,169048	12,759244	31,83866	11,801261	1,626667	0,4626204	1,863648	0,7653061	1,800381	0,1674651	1,53537	0,7391304	6,55E+00	163,8430181	6,550389	187,76179	6,550389	139,97684	6,55E+00	259,809993	224,02433	437,894663	2,40E+02	264,972259	2,383764	23,449074	0	2,183472	0	0,00E+00	0	0,54225981	0,00E+00	18,111198
09-07-2017	45746	46165	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,941733	3,923453	4,4895265	3,5506622	11,20542	10,732667	11,218981	8,387496	20,190537	9,226479	24,556073	11,102958	22,290254	12,857606	32,45932	12,099577	1,60319	0,7247849	1,486059	1,0447368	1,432855	0,3380042	1,400912	0,4192182	4,80E+00	121,4593873	4,8000001	122,65836	4,8	130,54108	4,80E+00	127,650403	121,059908	192,150487	1,50E+02	148,669343	2,064951	84,699074	0	4,020972	0	0,00E+00	0	1,95866609	0,00E+00	18,358525
10-07-2017	50500	50958	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,637839	4,014541	4,3372899	3,1830902	9,401184	9,079869	9,854416	7,471915	20,020536	9,150373	25,340565	11,437407	22,250223	12,770343	33,15379	12,296721	1,685932	0,4703297	1,631169	0,6869485	1,596847	0,307772	1,448762	0,5181102	8,90E+00	146,1792349	8,902389	167,35559	8,902389	148,67759	8,90E+00	141,780717	136,834063	202,474477	1,86E+02	128,542497	3,317242	99,99	0	6,253611	0	0,00E+00	0	3,67965865	0,00E+00	18,384912
11-07-2017	47694	47908	      NA	         NA	350	270	570	120	250	50	39	7,2	3,6	15	110	47	43	49	49	6,6	6,1	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,496387	3,875365	4,1304017	3,1319178	10,0225	9,499466	10,254209	8,120527	19,858997	9,119202	26,285251	11,843427	22,233776	12,77548	33,85885	12,638109	1,677071	0,4867121	1,627632	0,9404288	1,468582	0,453985	1,429147	0,5361446	6,86E+00	135,001598	6,8797778	179,45483	6,858	127,05803	6,86E+00	125,122504	119,879593	151,714868	1,46E+02	114,245238	2,28788	99,99	0	6,253611	0	0,00E+00	0	3,67965865	0,00E+00	18,525865
