"Date"	"Flow_influent_[m3/h]"	"Precipitation_[mm]"	"SS_influent_[mg/l]"	"pH_influent"	"BOD5_influent_[mg/l]"	"COD_influent_[mg/l]"	"N_tot_influent_[mg/l]"	"NH4_N_influent_[mg/l]"	"P_tot_influent_[mg/l]"	"Cl_influent_[mg/l]"	"Conductivity_influent_[mS/m]"	"Fat_and_oil_influent_[mg/l]"	"SV_[ml/l]"	"SS_LT_[mg/l]"	"SVI_[ml/g]"	"DSV_[ml/l]"	"DSVI_[ml/g]"	"SS_RAS [mg/l]"	"Temperature_[C]"	"Aerobic SRT_[d]"	"DO_LT1_setpoint_[mg/l]"	"DO_LT1_value_[mg/l]"	"DO_LT2_setpoint_[mg/l]"	"DO_LT2_value_[mg/l]"	"DO_LT3_setpoint_[mg/l]"	"DO_LT3_value_[mg/l]"	"DO_LT4_setpoint_[mg/l]"	"DO_LT4_value_[mg/l]"	"DO_LT5_setpoint_[mg/l]"	"DO_LT5_value_[mg/l]"	"DO_LT6_setpoint_[mg/l]"	"DO_LT6_value_[mg/l]"	"Molasses_setpoint_[mg/l]"	"PAX_[mg/l]"	"FeCl_Grunddosering_[mg/l]"	"FeCl_Topdosering_[mg/l]"	"Flow_out [m3/d]"	"COD_out_[mg/l]"	"BOD5_out [mg/l]"	"SS_out_[mg/l]"	"NH4_N_out_[mg/l]"	"NO3_N_out_[mg/l]"	"PO4_P_out_[mg/l]"	"N_tot_out_[mg/l]"	"P_tot_out_[mg/l]"
2018-08-23	1946.07111111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	3.5	22.85714286	290	138.0952381	9.6	19	5.5	2.66918032786885	0.330526315789474	2.67268041237113	0.288826815642458	2.65492063492063	0.533546325878594	2.72112211221122	0.64261744966443	1.24186046511628	NA	1.19202898550725	NA	50.2631578947368	NA	2	81.8461538461538	NA	30	NA	2	0.78	3	0.22	5.1	0.3
2018-08-24	3947.06111111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	7	2.9733893557423	0.677049180327869	2.99595588235294	0.572108843537415	2.95751633986928	1.23230769230769	2.902849002849	1.32430167597765	1.65929203539823	NA	1.65	NA	39.8571428571429	NA	18.5625	99.8	NA	NA	NA	NA	2.85	2.3	0.34	NA	NA
2018-08-25	1468.79361111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1	6.7	2.71172638436482	0.403870967741935	2.63150684931507	0.373876404494382	2.62134146341463	0.631212121212121	2.67813411078717	1.04050991501416	1.23636363636364	NA	1.24215246636771	NA	31.8333333333333	NA	19.4166666666667	44.1666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-08-26	1301.16930555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9	7.3	2.5	0.362078651685393	2.5	0.324460431654676	2.5	0.590716180371353	2.5	0.867761194029851	1	NA	1	NA	52.375	NA	19.125	54.7142857142857	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-08-27	3257.29819444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	9.1	2.88480243161094	0.441193181818182	2.82515337423313	0.486629526462396	2.83513513513514	0.907692307692308	2.88250825082508	0.937278106508876	2.51624548736462	NA	1.56884057971015	0.123529411764706	45.6666666666667	NA	19.2083333333333	107.714285714286	NA	NA	NA	NA	2.85	3.7	0.2	NA	NA
2018-08-28	2392.75263888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	9.3	2.74919093851133	0.554889589905363	2.53447204968944	0.524545454545455	2.71953642384106	0.765109034267913	2.70281690140845	0.769444444444444	2.64237855946399	1.02564102564103	2.4426523297491	0.96125	8.28571428571429	NA	19.5833333333333	74	NA	NA	NA	NA	6.52	3	0.28	NA	NA
2018-08-29	1420.01458333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	960	4.4	218.1818182	260	147.7272727	11.6	18.6	8.1	2.49237288135593	0.30968660968661	2.46078431372549	0.345983379501385	2.44873949579832	0.41680216802168	2.45522388059702	0.512320916905444	2.27708333333333	NA	2.27708333333333	NA	13	NA	19.5833333333333	121	NA	NA	NA	NA	2.66	3.9	0.19	NA	NA
2018-08-30	2774.53972222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6	7	2.92704225352113	0.387709497206704	2.88980263157895	0.421160409556314	2.88821752265861	0.583965014577259	2.9094395280236	0.696153846153846	2.13429752066116	NA	1.60909090909091	NA	35.6363636363636	NA	19.6666666666667	117.227272727273	NA	NA	NA	NA	10.2	1.6	0.23	NA	NA
2018-08-31	1374.27375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6	8.8	2.5	0.32695652173913	2.5	0.35972972972973	2.5	0.402459016393443	2.5	0.566295264623955	2.03958333333333	NA	1.80425531914894	NA	36.375	NA	19.5833333333333	99	NA	NA	NA	NA	13.2	3.7	0.34	NA	NA
2018-09-01	1250.37777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7	10.9	2.5	0.281944444444444	2.5	0.335632183908046	2.5	0.377628032345013	2.5	0.504597701149425	1.8	NA	1.7875	NA	40.2916666666667	NA	19.0416666666667	69.5714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-02	1233.79388888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	10.3	2.5	0.261253561253561	2.5	0.263352272727273	2.5	0.285911602209945	2.5	0.472256097560976	2.09375	NA	2.05	NA	21.2916666666667	NA	16.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-03	1312.75305555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9	8.8	2.5	0.252395209580838	2.49946091644205	0.264383561643836	2.5	0.312389380530973	2.4980056980057	0.44045584045584	1.29166666666667	NA	1.2625	NA	17.6666666666667	NA	NA	6.4	NA	NA	NA	NA	3.03	5.2	0.16	NA	NA
2018-09-04	1334.46583333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9	7.4	2.5	0.201324503311258	2.5	0.257105943152455	2.5	0.338659793814433	2.5	0.3921875	1	NA	1	NA	18.9166666666667	NA	NA	54.7272727272727	NA	NA	NA	NA	0.55	4.8	0.14	NA	NA
2018-09-05	1376.09194444444	0	NA	7.8	NA	NA	NA	NA	NA	NA	NA	NA	930	4.3	216.2790698	250	145.3488372	11.5	19	8	2.5	0.212359550561798	2.5	0.258407079646018	2.5	0.315945945945946	2.5	0.391549295774648	1.44375	NA	1.2625	NA	27.5416666666667	NA	18.4375	128.181818181818	NA	NA	NA	NA	1.24	5.1	0.18	NA	NA
2018-09-06	1370.14194444444	0	430	7.9	320	860	64	48	12	340	210	44	NA	NA	NA	NA	NA	NA	19.1	9.2	2.5	0.184821428571429	2.5	0.207288629737609	2.5	0.253825857519789	2.5	0.359259259259259	1	NA	1	NA	21.3333333333333	NA	19.5833333333333	92.7	32520	29	1.3	1.9	4.235	4.55	0.105	8.6	0.19
2018-09-07	3313.41430555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	8.3	2.75397350993377	0.4	2.81225626740947	0.271098265895954	2.78084415584416	0.559880239520958	2.77842565597668	0.397701149425287	1.30790960451977	NA	1.19924812030075	NA	12.5	NA	18.8333333333333	108	NA	31	NA	2.3	2.07	5.6	0.23	9.1	0.27
2018-09-08	3491.54833333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	7	2.67622377622378	0.260416666666667	2.40645161290323	0.341157556270096	2.64223602484472	0.690858725761773	2.73708609271523	0.405757575757576	2.64146341463415	NA	2.09316037735849	NA	7	NA	18.8888888888889	14.3333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-09	3915.12013888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	5.8	2.61212121212121	0.564548494983278	2.71890243902439	0.452688172043011	2.8311320754717	0.851421188630491	2.78073089700997	0.527927927927928	2.56637168141593	NA	2.09328358208955	NA	5.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-10	3215.32280945758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	5.5	2.56643356643357	0.371601208459215	2.61346153846154	0.392695214105793	2.72936046511628	0.559510869565217	2.72012779552716	0.73041095890411	2.44776119402985	NA	2.19678217821782	NA	11.2727272727273	NA	NA	111.416666666667	NA	NA	NA	NA	1.75	1	0.09	NA	NA
2018-09-11	2638.34486111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	5.6	2.47169811320755	0.316753926701571	2.28714285714286	0.311111111111111	2.61833810888252	0.436010362694301	2.42257053291536	0.466666666666667	2.67291666666667	NA	2.38853503184713	NA	9.66666666666667	NA	18.9230769230769	NA	NA	NA	NA	NA	0.54	3.2	0.15	NA	NA
2018-09-12	2265.04597222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	940	4.5	208.8888889	290	161.1111111	12	18.2	5.1	2.56600566572238	0.269211195928753	2.27650602409639	0.28135593220339	2.66190476190476	0.368523002421308	2.6312292358804	0.492	2.67696160267112	NA	2.42908438061041	NA	11.9285714285714	NA	19.6666666666667	NA	NA	NA	NA	NA	1.81	2.8	0.17	NA	NA
2018-09-13	1855.87541666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	5.5	2.52771428571429	0.212865497076023	2.45863095238095	0.195628415300546	2.44832402234637	0.34375	2.45160349854227	0.369364161849711	2.58372827804107	NA	2.45813586097946	NA	5.66666666666667	NA	19.625	NA	NA	NA	NA	NA	0.5	3.3	0.16	NA	NA
2018-09-14	3150.63847222222	9.4	NA	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9	5.6	2.93367346938776	0.236893203883495	2.89669421487603	0.334507042253521	2.97485380116959	0.39079283887468	2.94196721311475	0.602994011976048	2.85761589403974	NA	2.32366071428571	NA	19	NA	19.6666666666667	NA	NA	NA	NA	NA	2.25	1.2	0.22	NA	NA
2018-09-15	3762.60805555556	0.2	200	7.8	180	390	35	24	6.8	230	140	16	NA	NA	NA	NA	NA	NA	17.8	6.6	2.52367601246106	0.490710382513661	2.44684684684685	0.692307692307692	2.7536443148688	0.983373493975904	2.6853125	0.902184466019417	2.68832391713748	NA	2.4	NA	5.91666666666667	NA	19.6666666666667	NA	51630	16	1.2	1.1	0.3	3.9	0.11	4.7	0.16
2018-09-16	1389.39861111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.6	6.3	1.96371681415929	0.349175824175824	2.07968337730871	0.302813299232737	2.31468144044321	0.369806094182826	2.45097493036212	0.405479452054795	2.50147710487445	NA	2.46944444444444	NA	3.9375	NA	19.6666666666667	NA	NA	20	NA	2	0.34	4	0.13	5.1	0.17
2018-09-17	2088.45611111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3	5.6	2.43489736070381	0.403012048192771	2.28928571428571	0.361246612466125	2.48985507246377	0.789816360601002	2.31578947368421	1.44635416666667	2.52827868852459	1.37472527472527	2.44876543209877	1.01967213114754	8.27272727272727	NA	19.2916666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-18	1632.28097222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2	6.2	2.5	0.181231671554252	2.5	0.172843450479233	1	1.49102749638205	1	2.45486111111111	2.5	0.236263736263736	2.5	0.308139534883721	12.6428571428571	NA	19.5416666666667	NA	NA	NA	NA	NA	1.36	3.5	0.75	NA	NA
2018-09-19	1408.45833333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.4	7.9	2.5	0.171052631578947	2.5	0.188034188034188	1	1.79103869653768	1	4.44805555555556	2.5	0.520765027322404	2.5	0.232214765100671	46	NA	18.7391304347826	NA	NA	NA	NA	NA	4.96	3.9	1.69	NA	NA
2018-09-20	2296.72611111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.6	9.6	2.61766004415011	0.186063569682152	2.56630196936543	0.170558375634518	1	2.57802469135802	1.42056074766355	5.75083333333333	2.4463768115942	0.803196347031964	2.66867816091954	1.14532967032967	27.6111111111111	NA	19.6666666666667	NA	NA	NA	NA	NA	4.65	5.3	0.81	NA	NA
2018-09-21	2541.61583333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	940	4.2	223.8095238	300	178.5714286	11.8	17.7	7.7	2.69569620253165	0.196923076923077	2.72213930348259	0.224183006535948	1.58102766798419	2.06288659793814	1.53448275862069	6	2.76223175965665	1.03260869565217	2.77835820895522	1.05504587155963	14.7	NA	19.6666666666667	NA	NA	NA	NA	NA	1.6	4.2	0.23	NA	NA
2018-09-22	3496.55555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.6	7.2	2.90363636363636	0.320537897310513	3.02147239263804	0.385526315789474	1.76734693877551	1.0927453769559	1.76666666666667	6	2.87298578199052	1.59105691056911	2.98518518518519	1.94050632911392	17.3333333333333	NA	19.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-23	2154.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5	7	2.41067415730337	0.274358974358974	2.3882951653944	0.367639902676399	1	1.24583333333333	1.10526315789474	6	2.56767676767677	1.3632183908046	2.5	1.60625	26.7619047619048	NA	19.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-24	1482.65388888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	6.7	2.23402597402597	0.220277777777778	2.20880195599022	0.243341404358354	1	2.0075117370892	1	6	1.50666666666667	0.894362017804154	2.47824074074074	0.878125	21.5416666666667	NA	19.6666666666667	90.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-25	1453.25805555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.6	6	2.25317073170732	0.245933014354067	2.15539568345324	0.204377880184332	1	2.13527777777778	1	6	1.23196721311475	0.905329949238579	2.18977635782748	1.72513089005236	30.4166666666667	NA	19.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-26	1509.61861111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	5.6	2.3837528604119	0.156009615384615	2.35555555555556	0.167205542725173	1	1.37861111111111	1	6	1.05280898876405	0.902820512820513	2.084	1.69363867684478	48.2916666666667	NA	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-27	1496.46972222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.6	5.8	2.43553191489362	0.129556650246305	2.4176724137931	0.150232558139535	1	0.665138888888889	1	6	0.993406593406593	0.909944751381215	2.08701754385965	1.435	63.2083333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-28	1459.21138888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	5.9	2.44459161147903	0.130456852791878	2.41893617021277	0.163718820861678	1	0.585694444444444	1	6	1.02877697841727	1.05112359550562	2.19111111111111	1.34585492227979	73.5416666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-29	1423.08583333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	6	2.41832946635731	0.129177718832891	2.36644144144144	0.162380952380952	1	0.74625	1	6	0.933212996389892	1.103125	2.12740740740741	1.55662983425414	52.5416666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-09-30	1386.88152777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	5.8	2.31288782816229	0.165789473684211	2.28681055155875	0.161989795918367	1	0.821666666666667	1	6	0.894814814814815	1.41005434782609	2.06642335766423	1.57472826086957	29.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-01	1564.16138888889	0.8	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	5.5	2.24938574938575	0.218811881188119	2.21910377358491	0.194964028776978	1	1.03032159264931	1	6	1.01818181818182	1.14125683060109	2.14398496240601	1.56638655462185	72.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-02	2363.44	7.2	320	7.9	230	510	32	21	5.6	260	140	91	NA	NA	NA	NA	NA	NA	16.6	5.6	2.71976047904192	0.162302483069977	2.76476683937824	0.21031746031746	1.58208955223881	1.26763888888889	1.52427184466019	6	1.67903780068729	1.18034682080925	2.51363636363636	1.35474254742547	71.4615384615385	NA	NA	NA	77170	31	2.5	5.4	3	4	0.19	10	0.68
2018-10-03	2547.36541666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.6	5.4	2.49036458333333	0.325445292620865	2.39641025641026	0.311720698254364	1.23636363636364	1.25472222222222	1.24215246636771	6	1.60149253731343	1.42795389048991	2.53049645390071	1.97252124645892	68.7058823529412	NA	NA	NA	NA	31	NA	5.6	3.04	3.9	3.04	7.8	0.39
2018-10-04	1422.88625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.2	5.8	2.43926096997691	0.184186046511628	2.39553990610329	0.203488372093023	1	1.80164473684211	1	4.88597222222222	1.17126865671642	1.29722222222222	2.41158301158301	1.59224376731302	46.8333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-05	3224.74027777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	930	4.7	197.8723404	240	127.6595745	12.5	16	6.4	2.7739247311828	0.247462686567164	2.83793911007026	0.292592592592593	1.57358490566038	1.53013888888889	1.54954954954955	3.21569444444444	2.17330960854093	1.1742946708464	2.70416666666667	1.62507122507123	70	NA	NA	NA	NA	NA	NA	NA	1.09	4.4	0.2	NA	NA
2018-10-06	1914.88236111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1	6.9	2.32711111111111	0.210596026490066	2.18649350649351	0.210290237467018	1.07881773399015	2.18899082568807	1.20967741935484	3.35388888888889	1.58809523809524	1.17735849056604	2.32483660130719	2.09616368286445	58.0476190476191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-07	1904.67916666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1	6	2.55291262135922	0.203641456582633	2.42460732984293	0.190332326283988	1.7434456928839	2.7909375	2.13576158940397	4.08069444444444	1.66654804270463	0.672549019607843	2.42445255474453	1.7865889212828	51.8235294117647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-08	1979.29680555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1	6.6	2.43383838383838	0.196482412060302	2.42679425837321	0.163615023474178	2.42121212121212	2.12557077625571	2.67344173441734	3.61319444444444	1.19510204081633	0.982117647058824	2.15457746478873	1.62214765100671	41.2	NA	NA	NA	NA	NA	NA	NA	0.6	1.4	0.18	NA	NA
2018-10-09	1524.95722222222	0	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1	7	2.15112781954887	0.217179487179487	2.12699228791774	0.185639686684073	2.5	0.194736842105263	2.5	3.18208333333333	0.831400966183575	3.06507177033493	1.38463611859838	1.00575916230367	45.625	NA	NA	123	NA	NA	NA	NA	0.47	1.8	0.19	NA	NA
2018-10-10	1465.01263888889	0.2	340	8	380	800	57	42	8.2	370	220	94	940	5	188	250	125	12.7	16.2	7.6	2.44672897196262	0.147619047619048	2.41478060046189	0.175177304964539	2.5	0.388577586206897	2.5	3.39638888888889	0.436996336996337	0.949714285714286	1.08812949640288	0.972036474164134	23.375	NA	18.8125	NA	35050	31	1.5	2.3	0.34	3.95	0.235	5	0.24
2018-10-11	1420.34083333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	6.6	2.4885393258427	0.132569974554707	2.46373626373626	0.147706422018349	2.5	0.491452991452991	2.5	4.17944444444444	0.379411764705882	0.969436201780415	1.15776173285199	0.754716981132076	28.9583333333333	NA	19.5	4.5	NA	31	NA	2.5	0.36	3.6	0.17	4.3	0.25
2018-10-12	1449.05055555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	6.7	2.47515923566879	0.116320474777448	2.43485838779956	0.133080808080808	2.5	NA	2.5	5.8	0.341463414634146	0.844674556213018	1.1259649122807	0.848830409356725	38.4347826086956	NA	19.5833333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-13	1326.81277777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.6	6.9	2.36738660907127	0.150719424460432	2.37286012526096	0.120110192837466	2.5	NA	2.5	5.61708333333333	0.295176848874598	0.841994750656168	1.02953846153846	1.259410430839	53.2083333333333	NA	19.375	100.571428571429	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-14	1300.59777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	7.1	2.31018099547511	0.178548895899054	2.29722222222222	0.123676880222841	2.5	NA	2.5	4.72416666666667	0.244	1.02680412371134	0.907508532423208	1.37219251336898	45.1818181818182	NA	19.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-15	1343.34847222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	6.7	2.28789237668161	0.551351351351351	2.28013392857143	0.171830985915493	2.5	NA	2.5	4.91402777777778	0.148360655737705	0.708409090909091	0.752961672473868	1.2554347826087	61.2916666666667	NA	18.2222222222222	NA	NA	NA	NA	NA	0.37	1.3	0.17	NA	NA
2018-10-16	1652.88916666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.9	6.8	2.49545454545455	0.786402266288952	2.51475095785441	0.156334841628959	2.29032258064516	NA	2.61935483870968	5.52402777777778	0.398239436619718	0.986588921282799	0.801365187713311	1.0482428115016	39.65	NA	NA	NA	NA	NA	NA	NA	1.87	1.1	0.26	NA	NA
2018-10-17	1371.51805555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	6.4	2.5	0.522401847575058	2.47741935483871	0.151685393258427	NA	NA	NA	5.34277777777778	0.354285714285714	1.05994694960212	0.410175438596491	0.9490625	11.0833333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-18	1357.22027777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	5.6	2.5	0.182938388625592	2.4947619047619	0.179075425790754	NA	NA	NA	5.87805555555556	0.381923076923077	0.763973063973064	0.557936507936508	0.684640522875817	16.2916666666667	NA	NA	NA	NA	NA	NA	NA	0.79	2.2	0.15	NA	NA
2018-10-19	1340.68152777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	5.9	2.5	0.205513784461153	2.49759036144578	0.215942028985507	NA	NA	NA	5.90083333333333	0.441666666666667	0.857632398753894	0.753469387755102	0.62188679245283	21.0416666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-20	1279.82847222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	6.3	2.5	0.218701298701299	2.49848484848485	0.229620253164557	NA	NA	NA	5.9	0.52	0.896802325581395	0.688936170212766	0.735658914728682	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-21	1366.59583333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	6.5	2.6287841191067	0.219602977667494	2.50203488372093	0.234383202099738	2	NA	2	5.73736111111111	0.689641434262948	0.903975535168196	0.844262295081967	0.783453237410072	17.5217391304348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-22	1948.60027777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	6.4	2.46424050632911	0.243452380952381	2.59084158415842	0.314492753623188	1.38518518518519	0.9	1.09826589595376	5.9	1.15478260869565	1.10698529411765	1.45776892430279	1.11692307692308	15.4	NA	NA	NA	NA	NA	NA	NA	1.61	2.9	0.32	NA	NA
2018-10-23	2700.22097222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.2	6.3	2.76972010178117	0.338860103626943	2.66135693215339	0.32885032537961	1.28061224489796	1.93921568627451	1.40625	5.9	1.62723880597015	1.4140127388535	1.9798353909465	1.275	26.2666666666667	NA	NA	NA	NA	NA	NA	NA	1.51	1.5	0.17	NA	NA
2018-10-24	1615.1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.9	6.6	2.5	0.311316397228637	2.49908045977012	0.348409090909091	1	2.06552631578947	1	5.9	0.97431906614786	0.974930362116992	1.26144578313253	1.08904593639576	32.5416666666667	NA	NA	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018-10-25	1581.10805555556	0	NA	8.1	NA	NA	NA	NA	NA	NA	NA	NA	910	4.5	202.2222222	220	122.2222222	11.5	15.5	7.5	2.5	0.27136563876652	2.5	0.301739130434783	1	1.52885572139303	1	5.9	1.1581589958159	0.903225806451613	1.50322580645161	0.990812720848056	61.0416666666667	NA	NA	13	NA	NA	NA	NA	4.8	4.1	0.18	NA	NA
2018-10-26	3694.16013888889	10.8	180	7.9	140	320	22	14	3.6	140	83	13	NA	NA	NA	NA	NA	NA	15.4	8.8	3.0188202247191	0.596969696969697	3.00743801652893	0.536117381489842	1.65822784810127	0.948979591836735	1.68992248062015	5.9	2.20110701107011	1.88084415584416	2.47285223367698	1.82517006802721	50.3	NA	NA	NA	116370	37	6.3	9.3	5.6	3.9	0.25	11	0.68
