Date	Flow_influent_[m3/d]	Flow_influent_to_bio[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	Temperature_[C]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	VSS_tank_[mg/l]	COD_tank_[mg/l]	SV_[ml/l]	SVI_[ml/g]	DSV_[ml/l]	DSVI_[ml/g]	Filament_Index	SS_RAS_Line_A_[g/l]	SS_RAS_Line_B_[g/l]	SS_RAS_Line_C_[g/l]	SS_RAS_Line_D_[g/l]	SS_RAS_Line_E_[g/l]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	Fe_to_bio_[l/d]	Fe_effluent_tank_A_[l/d]	Fe_effluent_tank_B_[l/d]	Fe_effluent_tank_C_[l/d]	Flow_out_[m3/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	BOD5_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]
27-12-2017	185739,88	310946	      NA	       NA	       NA	269	232	558	   NA	   NA	40,4	    NA	5,65	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,748333	10,696667	10,7213889	10,72125	10,730278	4,042177	4,039321	3,90E+00	1,863939	0,6755418	1,946123	1,8246462	1,885088	0,6019553	0,00E+00	3,73E+02	8,92E+02	3,73E+02	    NA	10,1	34,2	   NA	   NA	5,23	    NA	   NA	0,32	   NA
28-12-2017	152238,26	279863,5	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,669167	10,752361	10,6794444	10,675833	10,607778	4,20942	4,161462	4,02E+00	1,802233	0,6488372	1,977424	0,7174044	1,684895	0,5156951	0,00E+00	3,73E+02	8,36E+02	3,68E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
29-12-2017	145279,04	259846	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,734722	10,673056	10,7076389	10,710139	10,694583	4,238023	4,140648	4,03E+00	1,824158	0,6588496	1,855862	0,7232159	1,712873	0,5784737	0,00E+00	3,71E+02	7,79E+02	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-12-2017	300073,16	414672	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,857222	10,819306	11,0594444	10,957083	11,220417	3,587041	3,513989	3,48E+00	2,152282	0,587084	2,134851	0,675641	2,042105	0,5448708	0,00E+00	1,10E+03	1,25E+03	7,90E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
31-12-2017	271282	415513,4	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,025278	10,903611	11,1648611	11,240972	11,240139	3,845562	3,77897	3,74E+00	2,13821	0,8757576	2,153534	0,834986	2,110888	0,6366227	5,63E-05	4,24E+02	1,26E+03	3,89E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-01-2018	201607,14	366175,5	7,656056	1,3451036	11,312228	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,780972	10,727083	10,7565278	10,676528	10,680417	4,11973	4,0004	3,93E+00	1,824586	0,6921194	1,876828	0,7253456	1,84907	0,61375	5,63E-05	3,82E+02	1,11E+03	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
02-01-2018	180741,17	327067,1	7,791356	1,7973853	12,38008	241	206	605	167	344	50,7	26,52	6,28	3,12	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,667639	10,711667	10,7029167	10,720417	10,702361	4,348777	4,241113	4,17E+00	1,736066	0,5955672	1,855658	0,7136042	1,72931	0,5463889	0,00E+00	3,73E+02	4,98E+02	3,70E+02	    NA	11,3	32,5	24,7	3,4	3,7	0,4	1,26	0,29	0,05
03-01-2018	496453,65	562665,9	7,690367	0,7700773	8,989496	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,900694	10,970139	11,2127778	14,058611	10,517083	3,482018	3,430402	3,44E+00	1,940288	0,5720152	1,913144	0,6518904	1,966728	0,4631944	0,00E+00	7,16E+02	5,76E+02	6,86E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-01-2018	305927,87	517897,5	7,811689	1,289521	10,313774	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	12,125694	11,207778	10,53375	12,992917	10,368056	3,790745	3,705078	3,69E+00	1,916414	0,8567873	1,88168	0,9979592	1,96094	0,7813889	0,00E+00	3,87E+02	3,78E+02	3,89E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
05-01-2018	252624,41	467390,8	7,775222	1,294538	10,60693	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,715833	10,576944	11,0404167	10,959722	11,377778	4,057338	3,954466	3,93E+00	2	0,7761285	1,951955	0,8492908	1,988817	0,6788889	0,00E+00	3,81E+02	3,73E+02	3,76E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
06-01-2018	233769,75	412091,2	7,863472	1,6500248	11,201917	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,554306	10,638056	10,8297222	10,754444	10,785556	4,142745	4,053633	4,02E+00	2,061069	0,7114424	1,992364	0,8393939	2,005148	0,6538194	0,00E+00	3,86E+02	3,72E+02	3,73E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
07-01-2018	178645,76	346665,2	7,905138	1,6640375	12,049359	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,18375	10,190417	10,2756944	10,285278	10,2075	4,46348	4,353757	4,30E+00	1,849705	0,7196193	1,851359	0,8473262	1,820379	0,6659722	0,00E+00	3,78E+02	3,69E+02	3,71E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
08-01-2018	179718,86	337431,1	7,888767	1,6783821	12,343085	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,263056	10,248194	10,2873611	10,284028	10,241528	4,433244	4,306027	4,27E+00	1,919552	0,6772048	1,904941	0,8528419	1,828464	0,6616667	0,00E+00	3,75E+02	3,70E+02	3,71E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-01-2018	179681,8	336351,9	7,901629	1,6523969	12,369636	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,348611	10,257222	10,2944444	10,293889	10,292361	4,377052	4,253926	4,23E+00	1,881541	0,6689888	1,915637	0,8640981	1,872565	0,6579167	0,00E+00	3,73E+02	3,72E+02	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-01-2018	229721,68	374244,8	7,884853	1,7298899	11,614181	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,074861	10,975139	11,1970833	10,922361	11,214583	3,982267	3,85337	3,83E+00	2,193786	0,7046191	2,206782	0,8875	2,221157	0,6570139	0,00E+00	7,89E+02	4,70E+02	6,13E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-01-2018	187693,88	351582,6	7,923032	1,7261	12,114379	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	3792	5977	970	202,0833	280	145,8333	  NA	10,267639	10,246667	10,2911111	10,290278	10,228611	4,40376	4,287895	4,23E+00	1,990708	0,7010117	1,981266	0,8700361	1,941917	0,6695833	0,00E+00	3,78E+02	3,70E+02	3,70E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-01-2018	165857,73	307881,9	7,910771	1,7861753	12,489301	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,205	10,236528	10,2738889	10,28	10,243611	4,491768	4,384539	4,32E+00	2,045419	0,9180795	1,860214	0,8467914	1,837026	0,6194444	0,00E+00	3,75E+02	3,68E+02	3,70E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
13-01-2018	162390,02	301242,9	7,839144	1,7932134	12,629247	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,293472	10,284306	10,2827778	10,282083	10,277639	4,499465	4,360258	4,32E+00	1,977215	0,777259	1,866798	0,8201068	1,844516	0,6175	0,00E+00	3,73E+02	3,68E+02	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-01-2018	159571,8	297195,9	7,791304	1,8101517	12,657135	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,299722	10,302222	10,2947222	10,289861	10,289028	4,468547	4,33089	4,32E+00	1,931918	0,6419705	1,882273	0,8049909	1,872214	0,5946528	0,00E+00	3,73E+02	3,68E+02	3,67E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-01-2018	243106,28	389152,7	7,87241	1,7051048	12,109628	287	242	682	136	332	52	27,69	6,75	3,12	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,280694	10,281111	10,3023611	10,300833	10,338194	4,331178	4,174451	4,23E+00	1,964373	0,6811377	1,942953	0,7605647	1,901124	0,5892361	0,00E+00	3,78E+02	3,75E+02	3,80E+02	    NA	24,3	53,7	23,1	6,6	8,3	1,63	3,2	0,64	0,05
16-01-2018	236940,84	441030	7,920473	1,2302038	10,175605	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,454167	10,449583	10,52125	10,539583	10,690833	4,086404	3,942176	3,97E+00	2,158136	0,7326851	2,082346	0,8397237	2,086082	0,6970139	0,00E+00	3,93E+02	3,74E+02	3,71E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
17-01-2018	169869,96	333420,3	7,996288	1,9192419	11,952705	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,174306	10,218472	10,2393056	10,2275	10,148333	4,557162	4,423954	4,42E+00	1,852026	0,612989	1,814965	0,7721448	1,795827	0,5841667	2,25E-04	3,74E+02	3,68E+02	3,70E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-01-2018	181512,72	341059,2	7,970705	1,8838708	12,161994	277	230	590	172	338	53,5	30,55	6,48	3,49	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,321111	10,33625	10,2970833	10,297778	10,324444	4,542648	4,387233	4,41E+00	1,946275	0,618527	1,9315	0,7667848	1,900974	0,6264583	0,00E+00	3,76E+02	3,70E+02	3,71E+02	181512	5,7	34	31	3,1	5	1,3	3	0,2	0,021
19-01-2018	178025,41	331994,1	7,990157	1,8230285	12,363457	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,230972	10,254722	10,3004167	10,286806	10,242917	4,617746	4,466801	4,51E+00	1,869747	0,5683818	1,90708	0,740124	1,801441	0,5748611	0,00E+00	3,76E+02	3,70E+02	3,71E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
20-01-2018	157848,89	319170,9	7,860664	1,7613718	12,194832	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,323611	10,270417	10,2713889	10,278333	10,299306	4,647317	4,499371	4,51E+00	1,868349	0,5317612	1,916773	0,7477454	1,796547	0,5515972	0,00E+00	3,75E+02	3,70E+02	3,68E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
21-01-2018	148159,86	295989,8	7,859186	1,7248114	12,700916	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,249444	10,295694	10,2930556	10,285	10,26625	4,70998	4,562321	4,59E+00	1,818312	0,5990399	1,840378	0,7797927	1,820615	0,5509286	0,00E+00	3,74E+02	3,68E+02	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
22-01-2018	150629,51	295959,7	7,895498	1,863173	13,192796	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,276806	10,269306	10,3261111	10,298056	10,304444	4,722782	4,540535	4,58E+00	1,741242	0,6197844	1,881429	0,7292377	1,76592	0,5435935	5,63E-05	3,74E+02	3,70E+02	3,68E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
23-01-2018	219585,07	354228,3	7,901795	1,7683989	12,4386	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,264861	10,282778	10,5005556	10,441389	10,44	4,47301	4,291919	4,37E+00	1,753387	0,5182266	1,917318	0,7049514	1,787581	0,5043924	0,00E+00	8,58E+02	7,23E+02	7,03E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-01-2018	211743,23	398055,7	7,970855	1,5130576	11,719004	275	224	584	161	304	49	24,7	5,57	2,94	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,697361	10,561806	10,6213889	10,574722	10,710278	4,338844	4,220648	4,21E+00	2,117564	0,5713526	2,056662	0,7720865	2,094576	0,5881607	0,00E+00	6,62E+02	6,74E+02	5,83E+02	    NA	26,5	57,9	29,9	7	8	2,42	1,57	0,93	0,16
25-01-2018	157753,53	327036,3	7,975699	1,80447	12,815799	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,394028	10,421667	10,5773611	10,566944	10,683889	4,839107	4,695868	4,67E+00	1,966667	0,5399839	1,980478	0,6817289	1,965327	0,5706872	2,17E-01	3,74E+02	3,69E+02	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
26-01-2018	153126,15	314103,7	7,934152	2,230162	13,326965	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,281667	10,3575	10,2741667	10,288472	10,257083	4,953122	4,816027	4,79E+00	1,80576	0,5085042	1,791979	0,680752	1,786357	0,5448598	0,00E+00	3,73E+02	3,69E+02	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
27-01-2018	242937,75	360540	7,821207	1,9281679	12,275414	373	316	775,5	180	428	48,3	26,195	7,95	3,6	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,284306	10,284722	10,2906944	10,282083	10,280556	4,663795	4,496834	4,54E+00	1,790199	0,5340409	1,762487	0,8649647	1,782387	0,5879185	4,73E-03	6,60E+02	6,11E+02	5,91E+02	    NA	64,5	125	48,85	   NA	11,4	5,2	1,11	1,485	0,62
28-01-2018	189682,92	373318,5	7,881368	1,9717011	11,751491	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,576528	10,463333	10,5856944	10,579861	10,627222	4,697069	4,506203	4,49E+00	1,897279	0,5409928	1,902083	0,7485249	1,940306	0,522479	4,41E-02	3,77E+02	3,74E+02	3,79E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
29-01-2018	205232,02	394520,1	7,919385	1,9753111	12,132112	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,26875	10,446806	10,3973611	10,436111	10,542361	4,602599	4,422394	4,44E+00	1,811491	0,5492776	1,713378	0,6892493	1,867372	0,575625	2,35E-02	3,79E+02	3,74E+02	3,72E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-01-2018	160592,56	327157,9	7,961457	2,9677306	12,989187	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,219444	10,170833	10,2443056	10,218472	10,204583	5,06804	4,914527	4,90E+00	1,780731	0,5159216	1,837647	0,6714962	1,769518	0,5368056	2,81E-04	3,74E+02	3,68E+02	3,68E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
31-01-2018	315927,64	439067,2	7,8855	1,6054383	10,639893	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,256944	11,156389	11,5804167	11,498194	10,926944	4,347724	4,139453	4,18E+00	2,02515	0,5959877	2,107775	0,7128205	2,093944	0,5882639	6,75E-04	8,61E+02	6,48E+02	6,25E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-02-2018	198834,93	394030,6	8,041982	2,2833445	12,180313	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,664861	10,4625	10,2222222	10,189583	10,651389	4,924743	4,811823	4,82E+00	1,778646	0,5655442	1,802908	0,7329703	1,797557	0,5780556	2,08E-03	3,82E+02	3,73E+02	3,73E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
02-02-2018	257082,39	501095,3	7,915506	1,5401101	11,045946	249	202	515	119	220	31,2	19,24	4,93	2,64	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,7875	10,544028	10,71	10,669861	10,31375	4,691128	4,590522	4,64E+00	1,845337	0,5937685	1,932606	0,7469157	1,953133	0,6834722	1,29E-03	3,80E+02	3,85E+02	3,84E+02	    NA	95	189,2	27,7	32,4	11,7	2,77	1,7	3,47	0,32
03-02-2018	166512,4	372829,3	7,96679	2,2039283	12,270909	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,335139	10,118611	10,5906944	10,486806	11,070417	5,162935	5,15982	5,15E+00	1,765625	0,5565217	1,783687	0,7014463	1,830207	0,5700694	0,00E+00	3,75E+02	3,71E+02	3,72E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-02-2018	162255,26	350053,1	7,883596	2,2814606	12,670951	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,199444	10,36375	10,2819444	10,264861	10,410139	5,253411	5,195314	5,18E+00	1,792256	0,5493808	1,832889	0,7212583	1,916498	0,6295139	1,13E-04	3,75E+02	3,73E+02	3,73E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
05-02-2018	168327,91	358431,2	7,941717	2,0744053	12,894562	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,301944	10,227917	10,3383333	10,325417	10,412917	5,22514	5,199738	5,20E+00	1,811502	0,6017201	1,829524	0,7064959	1,878371	0,6452778	0,00E+00	3,75E+02	3,70E+02	3,74E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
06-02-2018	161295,15	352985,4	7,967915	2,1482474	12,820359	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,428472	10,325139	10,30375	10,277222	10,252639	5,3356	5,2828	5,29E+00	1,863063	0,5984151	1,87009	0,6670909	1,777115	0,5963194	0,00E+00	3,77E+02	3,72E+02	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
07-02-2018	159618,95	345196,5	7,001226	1,7786739	10,701665	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,148333	10,223194	10,3284722	10,284444	10,35375	5,351938	5,261573	5,25E+00	1,883038	0,6327534	1,872633	0,6568966	1,781155	0,6054167	1,13E-04	3,77E+02	3,68E+02	3,70E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
08-02-2018	155432,31	345912,6	7,983884	2,0920881	12,943716	300	260	680	180	434	57	41	8,8	3,6	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,308333	10,286389	10,4183333	10,345	10,43875	5,375048	5,280165	5,27E+00	1,887097	0,6170455	1,865563	0,6549038	1,832527	0,6086806	1,69E-04	3,74E+02	3,69E+02	3,69E+02	155432	7,3	35	31	3,9	3,8	1,1	2	0,22	0,023
09-02-2018	152732,48	327485,8	7,948742	1,9411908	13,06254	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,272917	10,313889	10,3301389	10,319444	10,305278	5,399133	5,31166	5,29E+00	1,852143	0,5972347	1,845178	0,6469557	1,784254	0,6175	2,55E-01	3,77E+02	3,68E+02	3,68E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-02-2018	149473,52	321796,1	7,819748	1,9416521	13,072114	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,272917	10,322917	10,3022222	10,29	10,329306	5,402665	5,3047	5,30E+00	1,871698	0,5610819	1,847931	0,6119854	1,815928	0,5679167	0,00E+00	3,75E+02	3,70E+02	3,70E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-02-2018	190519,9	363779,4	7,865066	2,1956029	11,775975	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,394861	10,365417	10,4938889	10,457222	10,621806	5,115854	4,954161	5,01E+00	2,004301	0,5896892	1,985328	0,607441	1,993842	0,5636111	0,00E+00	5,59E+02	4,31E+02	5,17E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-02-2018	157434,68	345138,3	8,072868	2,1960825	12,423852	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,310833	10,256667	10,2279167	10,228472	10,230556	5,396759	5,239824	5,26E+00	1,874755	0,6585843	1,759057	0,6683694	1,755199	0,5779167	0,00E+00	3,75E+02	3,72E+02	3,68E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
13-02-2018	150055,21	333777,4	8,02317	2,2705186	12,693171	319	260	620	159	411	53	31,46	7,18	2,93	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,261389	10,283333	10,3098611	10,286944	10,294444	5,426982	5,30047	5,33E+00	1,854136	0,6257993	1,77484	0,7128088	1,723217	0,5584722	5,63E-05	3,76E+02	3,69E+02	3,69E+02	    NA	10,5	33,1	26,4	2,8	3,64	0,31	1,55	0,29	0,05
14-02-2018	147945,59	320154,5	7,858541	2,2632192	12,866305	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,273611	10,315972	10,3251389	10,300694	10,310139	5,31747	5,32462	5,35E+00	1,854416	0,5757418	1,780972	0,5699346	1,779283	0,4922917	1,13E-04	4,75E+02	3,70E+02	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
