StartTime	Parameter	Origin	Value
2017-01-11	EM.Outlet.Flow.m3.h	Outlet	3483.8113594811
2017-01-12	EM.Outlet.Flow.m3.h	Outlet	3138.83816431415
2017-01-13	EM.Outlet.Flow.m3.h	Outlet	1888.57414228873
2017-01-14	EM.Outlet.Flow.m3.h	Outlet	1752.51873937157
2017-01-15	EM.Outlet.Flow.m3.h	Outlet	1653.3675879601
2017-01-16	EM.Outlet.Flow.m3.h	Outlet	1636.21349621631
2017-01-17	EM.Outlet.Flow.m3.h	Outlet	1621.38979620272
2017-01-18	EM.Outlet.Flow.m3.h	Outlet	1616.40965313801
2017-01-19	EM.Outlet.Flow.m3.h	Outlet	1670.26611404671
2017-01-20	EM.Outlet.Flow.m3.h	Outlet	1605.22955879064
2017-01-21	EM.Outlet.Flow.m3.h	Outlet	1554.32667251034
2017-01-22	EM.Outlet.Flow.m3.h	Outlet	1516.10777667169
2017-01-23	EM.Outlet.Flow.m3.h	Outlet	1622.8710484345
2017-01-24	EM.Outlet.Flow.m3.h	Outlet	1600.54802042874
2017-01-25	EM.Outlet.Flow.m3.h	Outlet	1554.30284537417
2017-01-26	EM.Outlet.Flow.m3.h	Outlet	1515.14987411334
2017-01-27	EM.Outlet.Flow.m3.h	Outlet	1528.12214526602
2017-01-28	EM.Outlet.Flow.m3.h	Outlet	1444.90399690737
2017-01-29	EM.Outlet.Flow.m3.h	Outlet	1692.5937417621
2017-01-30	EM.Outlet.Flow.m3.h	Outlet	1919.77988026401
2017-01-31	EM.Outlet.Flow.m3.h	Outlet	1501.62598523938
2017-02-01	EM.Outlet.Flow.m3.h	Outlet	1476.0784186705
2017-02-02	EM.Outlet.Flow.m3.h	Outlet	1480.89259330632
2017-02-03	EM.Outlet.Flow.m3.h	Outlet	1478.08150132054
2017-02-04	EM.Outlet.Flow.m3.h	Outlet	1635.43680020783
2017-02-05	EM.Outlet.Flow.m3.h	Outlet	1626.40364294092
2017-02-06	EM.Outlet.Flow.m3.h	Outlet	1955.16472554181
2017-02-07	EM.Outlet.Flow.m3.h	Outlet	1500.97055649228
2017-02-08	EM.Outlet.Flow.m3.h	Outlet	1495.79568526361
2017-02-09	EM.Outlet.Flow.m3.h	Outlet	1586.49008271072
2017-02-10	EM.Outlet.Flow.m3.h	Outlet	1444.22119980318
2017-02-11	EM.Outlet.Flow.m3.h	Outlet	1454.41866773256
2017-02-12	EM.Outlet.Flow.m3.h	Outlet	1354.16052372079
2017-02-13	EM.Outlet.Flow.m3.h	Outlet	1427.0513008456
2017-02-14	EM.Outlet.Flow.m3.h	Outlet	1461.91678866678
2017-02-15	EM.Outlet.Flow.m3.h	Outlet	1498.23158568951
2017-02-16	EM.Outlet.Flow.m3.h	Outlet	1644.59578766806
2017-02-17	EM.Outlet.Flow.m3.h	Outlet	1570.16489129144
2017-02-18	EM.Outlet.Flow.m3.h	Outlet	1437.37697647258
2017-02-19	EM.Outlet.Flow.m3.h	Outlet	1902.78324201254
2017-02-20	EM.Outlet.Flow.m3.h	Outlet	1888.94566162027
2017-02-21	EM.Outlet.Flow.m3.h	Outlet	1657.76311757767
2017-02-22	EM.Outlet.Flow.m3.h	Outlet	3859.2386272362
2017-02-23	EM.Outlet.Flow.m3.h	Outlet	3696.64621193499
2017-02-24	EM.Outlet.Flow.m3.h	Outlet	3603.58471267597
2017-02-25	EM.Outlet.Flow.m3.h	Outlet	3200.17932521639
2017-02-26	EM.Outlet.Flow.m3.h	Outlet	2500.12445504984
2017-02-27	EM.Outlet.Flow.m3.h	Outlet	2813.61804369076
2017-02-28	EM.Outlet.Flow.m3.h	Outlet	2960.62148563549
2017-03-01	EM.Outlet.Flow.m3.h	Outlet	2589.43323232875
2017-03-02	EM.Outlet.Flow.m3.h	Outlet	2234.07631623668
2017-03-03	EM.Outlet.Flow.m3.h	Outlet	1946.15776471854
2017-03-04	EM.Outlet.Flow.m3.h	Outlet	1985.72692868681
2017-03-05	EM.Outlet.Flow.m3.h	Outlet	2446.38033494687
2017-03-06	EM.Outlet.Flow.m3.h	Outlet	1870.75666241653
2017-03-07	EM.Outlet.Flow.m3.h	Outlet	1796.55694577681
2017-03-08	EM.Outlet.Flow.m3.h	Outlet	2006.1215116826
2017-03-09	EM.Outlet.Flow.m3.h	Outlet	1918.04012293687
2017-03-10	EM.Outlet.Flow.m3.h	Outlet	1760.09593720903
2017-03-11	EM.Outlet.Flow.m3.h	Outlet	1612.06458452861
2017-03-12	EM.Outlet.Flow.m3.h	Outlet	1600.36147655556
2017-03-13	EM.Outlet.Flow.m3.h	Outlet	1583.12621528999
2017-03-14	EM.Outlet.Flow.m3.h	Outlet	1666.75059095736
2017-03-15	EM.Outlet.Flow.m3.h	Outlet	1658.94682906928
2017-03-16	EM.Outlet.Flow.m3.h	Outlet	1659.25433200612
2017-03-17	EM.Outlet.Flow.m3.h	Outlet	2455.30415799787
2017-03-18	EM.Outlet.Flow.m3.h	Outlet	3856.27512607141
2017-03-19	EM.Outlet.Flow.m3.h	Outlet	3094.08908225732
2017-03-20	EM.Outlet.Flow.m3.h	Outlet	3505.6934264309
2017-03-21	EM.Outlet.Flow.m3.h	Outlet	3701.57397752778
2017-03-22	EM.Outlet.Flow.m3.h	Outlet	2557.23335862415
2017-03-23	EM.Outlet.Flow.m3.h	Outlet	2113.9186033436
2017-03-24	EM.Outlet.Flow.m3.h	Outlet	1938.10559140458
2017-03-25	EM.Outlet.Flow.m3.h	Outlet	1824.88259114056
2017-03-26	EM.Outlet.Flow.m3.h	Outlet	1778.46566682957
2017-03-27	EM.Outlet.Flow.m3.h	Outlet	1834.6709327516
2017-03-28	EM.Outlet.Flow.m3.h	Outlet	1805.27084319403
2017-03-29	EM.Outlet.Flow.m3.h	Outlet	1863.8351229074
2017-03-30	EM.Outlet.Flow.m3.h	Outlet	2085.69856078231
2017-03-31	EM.Outlet.Flow.m3.h	Outlet	1700.22635628146
2017-04-01	EM.Outlet.Flow.m3.h	Outlet	1540.59998640118
2017-04-02	EM.Outlet.Flow.m3.h	Outlet	1500.23700228249
2017-04-03	EM.Outlet.Flow.m3.h	Outlet	1595.73030693847
2017-04-04	EM.Outlet.Flow.m3.h	Outlet	1623.8833297702
2017-04-05	EM.Outlet.Flow.m3.h	Outlet	1637.56943483514
2017-04-06	EM.Outlet.Flow.m3.h	Outlet	1617.8479459685
2017-04-07	EM.Outlet.Flow.m3.h	Outlet	1604.20945853764
2017-04-08	EM.Outlet.Flow.m3.h	Outlet	1475.84671139929
2017-04-09	EM.Outlet.Flow.m3.h	Outlet	1428.19902242567
2017-04-10	EM.Outlet.Flow.m3.h	Outlet	1516.12245446494
2017-04-11	EM.Outlet.Flow.m3.h	Outlet	1528.35096989083
2017-04-12	EM.Outlet.Flow.m3.h	Outlet	2327.42711618431
2017-04-13	EM.Outlet.Flow.m3.h	Outlet	1491.35374702436
2017-04-14	EM.Outlet.Flow.m3.h	Outlet	2719.45386522226
2017-04-15	EM.Outlet.Flow.m3.h	Outlet	4049.63874865153
2017-04-16	EM.Outlet.Flow.m3.h	Outlet	2680.86096586347
2017-04-17	EM.Outlet.Flow.m3.h	Outlet	2333.02685916043
2017-04-18	EM.Outlet.Flow.m3.h	Outlet	1943.48286770049
2017-04-19	EM.Outlet.Flow.m3.h	Outlet	2025.53797591271
2017-04-20	EM.Outlet.Flow.m3.h	Outlet	1693.28274117764
2017-04-21	EM.Outlet.Flow.m3.h	Outlet	1740.25360257443
2017-04-22	EM.Outlet.Flow.m3.h	Outlet	1568.44753823792
2017-04-23	EM.Outlet.Flow.m3.h	Outlet	1518.57862675756
2017-04-24	EM.Outlet.Flow.m3.h	Outlet	1644.5761257593
2017-04-25	EM.Outlet.Flow.m3.h	Outlet	1738.4006007754
2017-04-26	EM.Outlet.Flow.m3.h	Outlet	1887.80717217585
2017-04-27	EM.Outlet.Flow.m3.h	Outlet	1694.4817152359
2017-04-28	EM.Outlet.Flow.m3.h	Outlet	3138.23968568514
2017-04-29	EM.Outlet.Flow.m3.h	Outlet	1719.78381803168
2017-04-30	EM.Outlet.Flow.m3.h	Outlet	1462.56086129451
2017-05-01	EM.Outlet.Flow.m3.h	Outlet	1479.62393950072
2017-05-02	EM.Outlet.Flow.m3.h	Outlet	1531.37880816513
2017-05-03	EM.Outlet.Flow.m3.h	Outlet	1478.27094579665
2017-05-04	EM.Outlet.Flow.m3.h	Outlet	1478.24371762801
2017-05-05	EM.Outlet.Flow.m3.h	Outlet	1461.9922856797
2017-05-06	EM.Outlet.Flow.m3.h	Outlet	1349.15762212717
2017-05-07	EM.Outlet.Flow.m3.h	Outlet	1370.13545920036
2017-05-08	EM.Outlet.Flow.m3.h	Outlet	1478.82945896497
2017-05-09	EM.Outlet.Flow.m3.h	Outlet	1445.21280844186
2017-05-10	EM.Outlet.Flow.m3.h	Outlet	2936.03464853465
2017-05-11	EM.Outlet.Flow.m3.h	Outlet	1677.86901336853
2017-05-12	EM.Outlet.Flow.m3.h	Outlet	1414.92491282435
2017-05-13	EM.Outlet.Flow.m3.h	Outlet	1367.16556193312
2017-05-14	EM.Outlet.Flow.m3.h	Outlet	2894.52494087977
2017-05-15	EM.Outlet.Flow.m3.h	Outlet	1645.8238746498
2017-05-16	EM.Outlet.Flow.m3.h	Outlet	3543.52062752688
2017-05-17	EM.Outlet.Flow.m3.h	Outlet	2070.61079378307
2017-05-18	EM.Outlet.Flow.m3.h	Outlet	1621.51210018306
2017-05-19	EM.Outlet.Flow.m3.h	Outlet	1963.27465747847
2017-05-20	EM.Outlet.Flow.m3.h	Outlet	1437.35095456275
2017-05-21	EM.Outlet.Flow.m3.h	Outlet	1424.68890746115
2017-05-22	EM.Outlet.Flow.m3.h	Outlet	1545.58753158999
2017-05-23	EM.Outlet.Flow.m3.h	Outlet	1902.79582833311
2017-05-24	EM.Outlet.Flow.m3.h	Outlet	1463.97226705994
2017-05-25	EM.Outlet.Flow.m3.h	Outlet	1342.13373762735
2017-05-26	EM.Outlet.Flow.m3.h	Outlet	1339.05875467347
2017-05-27	EM.Outlet.Flow.m3.h	Outlet	1271.20739661204
2017-05-28	EM.Outlet.Flow.m3.h	Outlet	1320.11520348906
2017-05-29	EM.Outlet.Flow.m3.h	Outlet	1394.38499587758
2017-05-30	EM.Outlet.Flow.m3.h	Outlet	1466.50245299449
2017-05-31	EM.Outlet.Flow.m3.h	Outlet	1484.77123130715
2017-06-01	EM.Outlet.Flow.m3.h	Outlet	1279.06672529203
2017-06-02	EM.Outlet.Flow.m3.h	Outlet	1345.39354674479
2017-06-03	EM.Outlet.Flow.m3.h	Outlet	1234.53644335472
2017-06-04	EM.Outlet.Flow.m3.h	Outlet	1197.63572356549
2017-06-05	EM.Outlet.Flow.m3.h	Outlet	1243.80718749108
2017-06-06	EM.Outlet.Flow.m3.h	Outlet	1405.39578879203
2017-06-07	EM.Outlet.Flow.m3.h	Outlet	3180.53424361078
2017-06-08	EM.Outlet.Flow.m3.h	Outlet	3068.00130765333
2017-06-09	EM.Outlet.Flow.m3.h	Outlet	3009.33491235737
2017-06-10	EM.Outlet.Flow.m3.h	Outlet	2008.25943302746
2017-06-11	EM.Outlet.Flow.m3.h	Outlet	1340.58421446367
2017-06-12	EM.Outlet.Flow.m3.h	Outlet	2741.09432121549
2017-06-13	EM.Outlet.Flow.m3.h	Outlet	1387.44595941395
2017-06-14	EM.Outlet.Flow.m3.h	Outlet	1387.43484226399
2017-06-15	EM.Outlet.Flow.m3.h	Outlet	1378.7794128991
2017-06-16	EM.Outlet.Flow.m3.h	Outlet	1366.06321300297
2017-06-17	EM.Outlet.Flow.m3.h	Outlet	1229.5268620533
2017-06-18	EM.Outlet.Flow.m3.h	Outlet	1238.63534236076
2017-06-19	EM.Outlet.Flow.m3.h	Outlet	1445.82503284789
2017-06-20	EM.Outlet.Flow.m3.h	Outlet	1371.07314293758
2017-06-21	EM.Outlet.Flow.m3.h	Outlet	1324.22950657054
2017-06-22	EM.Outlet.Flow.m3.h	Outlet	1224.1844738847
2017-06-23	EM.Outlet.Flow.m3.h	Outlet	1355.09441458375
2017-06-24	EM.Outlet.Flow.m3.h	Outlet	1858.03967290699
2017-06-25	EM.Outlet.Flow.m3.h	Outlet	1215.40805560212
2017-06-26	EM.Outlet.Flow.m3.h	Outlet	1277.94662606418
2017-06-27	EM.Outlet.Flow.m3.h	Outlet	1271.31679816801
2017-06-28	EM.Outlet.Flow.m3.h	Outlet	1255.99192692738
2017-06-29	EM.Outlet.Flow.m3.h	Outlet	2184.73797582805
2017-06-30	EM.Outlet.Flow.m3.h	Outlet	3625.44885144468
2017-07-01	EM.Outlet.Flow.m3.h	Outlet	1925.75779360549
2017-07-02	EM.Outlet.Flow.m3.h	Outlet	1210.36273891047
2017-07-03	EM.Outlet.Flow.m3.h	Outlet	2714.46360695658
2017-07-04	EM.Outlet.Flow.m3.h	Outlet	2513.80450201031
2017-07-05	EM.Outlet.Flow.m3.h	Outlet	1374.32615000275
2017-07-06	EM.Outlet.Flow.m3.h	Outlet	1309.27514374459
2017-07-07	EM.Outlet.Flow.m3.h	Outlet	1306.61441643948
2017-07-08	EM.Outlet.Flow.m3.h	Outlet	1161.04458943494
2017-07-09	EM.Outlet.Flow.m3.h	Outlet	1149.29003822046
2017-07-10	EM.Outlet.Flow.m3.h	Outlet	1182.37776789064
2017-07-11	EM.Outlet.Flow.m3.h	Outlet	1442.87070928049
2017-07-12	EM.Outlet.Flow.m3.h	Outlet	1216.45421607161
2017-07-13	EM.Outlet.Flow.m3.h	Outlet	1176.42904249825
2017-07-14	EM.Outlet.Flow.m3.h	Outlet	1180.52201461306
2017-07-15	EM.Outlet.Flow.m3.h	Outlet	1077.50099827524
2017-07-16	EM.Outlet.Flow.m3.h	Outlet	1709.63520632274
2017-07-17	EM.Outlet.Flow.m3.h	Outlet	1106.14457590847
2017-07-18	EM.Outlet.Flow.m3.h	Outlet	1119.9136062972
2017-07-19	EM.Outlet.Flow.m3.h	Outlet	1106.26462187417
2017-07-20	EM.Outlet.Flow.m3.h	Outlet	1445.96315856204
2017-07-21	EM.Outlet.Flow.m3.h	Outlet	1170.76333304348
2017-07-22	EM.Outlet.Flow.m3.h	Outlet	1070.36827901633
2017-07-23	EM.Outlet.Flow.m3.h	Outlet	3665.01938085896
2017-07-24	EM.Outlet.Flow.m3.h	Outlet	2220.92920461368
2017-07-25	EM.Outlet.Flow.m3.h	Outlet	2616.52666660693
2017-07-26	EM.Outlet.Flow.m3.h	Outlet	1251.7909710354
2017-07-27	EM.Outlet.Flow.m3.h	Outlet	1424.5047783448
2017-07-28	EM.Outlet.Flow.m3.h	Outlet	1166.48242381271
2017-07-29	EM.Outlet.Flow.m3.h	Outlet	2027.59602237851
2017-07-30	EM.Outlet.Flow.m3.h	Outlet	2756.8857880887
2017-07-31	EM.Outlet.Flow.m3.h	Outlet	1899.13003637868
2017-08-01	EM.Outlet.Flow.m3.h	Outlet	1230.5714214855
2017-08-02	EM.Outlet.Flow.m3.h	Outlet	1256.45144568442
2017-08-03	EM.Outlet.Flow.m3.h	Outlet	3952.51215379878
2017-08-04	EM.Outlet.Flow.m3.h	Outlet	4018.87319261424
2017-08-05	EM.Outlet.Flow.m3.h	Outlet	1967.12271387458
2017-08-06	EM.Outlet.Flow.m3.h	Outlet	1406.42595225306
2017-08-07	EM.Outlet.Flow.m3.h	Outlet	1466.92546991183
2017-08-08	EM.Outlet.Flow.m3.h	Outlet	1371.55577819722
2017-08-09	EM.Outlet.Flow.m3.h	Outlet	2871.05703266033
2017-08-10	EM.Outlet.Flow.m3.h	Outlet	1358.38123097585
2017-08-11	EM.Outlet.Flow.m3.h	Outlet	1303.04820712479
2017-08-12	EM.Outlet.Flow.m3.h	Outlet	2077.97196893906
2017-08-13	EM.Outlet.Flow.m3.h	Outlet	1252.81344650333
2017-08-14	EM.Outlet.Flow.m3.h	Outlet	1409.64686142588
2017-08-15	EM.Outlet.Flow.m3.h	Outlet	2067.4688727965
2017-08-16	EM.Outlet.Flow.m3.h	Outlet	2544.85035191774
2017-08-17	EM.Outlet.Flow.m3.h	Outlet	2221.2817676936
2017-08-18	EM.Outlet.Flow.m3.h	Outlet	2406.31958521993
2017-08-19	EM.Outlet.Flow.m3.h	Outlet	3601.57906759861
2017-08-20	EM.Outlet.Flow.m3.h	Outlet	1986.57865299542
2017-08-21	EM.Outlet.Flow.m3.h	Outlet	1673.52133012797
2017-08-22	EM.Outlet.Flow.m3.h	Outlet	1412.08144918417
2017-08-23	EM.Outlet.Flow.m3.h	Outlet	1359.77363520424
2017-08-24	EM.Outlet.Flow.m3.h	Outlet	1348.12722132597
2017-08-25	EM.Outlet.Flow.m3.h	Outlet	1396.46872478872
2017-08-26	EM.Outlet.Flow.m3.h	Outlet	1216.84749899902
2017-08-27	EM.Outlet.Flow.m3.h	Outlet	1262.6260193209
2017-08-28	EM.Outlet.Flow.m3.h	Outlet	1324.35995411538
2017-08-29	EM.Outlet.Flow.m3.h	Outlet	1299.99319772245
2017-08-30	EM.Outlet.Flow.m3.h	Outlet	2799.68817280908
2017-08-31	EM.Outlet.Flow.m3.h	Outlet	1914.87147394215
2017-09-01	EM.Outlet.Flow.m3.h	Outlet	1440.74008084349
2017-09-02	EM.Outlet.Flow.m3.h	Outlet	1264.2149791692
2017-09-03	EM.Outlet.Flow.m3.h	Outlet	1255.00743293931
2017-09-04	EM.Outlet.Flow.m3.h	Outlet	1342.89886991382
2017-09-05	EM.Outlet.Flow.m3.h	Outlet	1301.6997826125
2017-09-06	EM.Outlet.Flow.m3.h	Outlet	3879.50184939667
2017-09-07	EM.Outlet.Flow.m3.h	Outlet	1957.33186681528
2017-09-08	EM.Outlet.Flow.m3.h	Outlet	3425.0976612866
2017-09-09	EM.Outlet.Flow.m3.h	Outlet	2619.79806308499
2017-09-10	EM.Outlet.Flow.m3.h	Outlet	1803.68702717243
2017-09-11	EM.Outlet.Flow.m3.h	Outlet	2295.58802197257
2017-09-12	EM.Outlet.Flow.m3.h	Outlet	1938.90579040951
2017-09-13	EM.Outlet.Flow.m3.h	Outlet	3889.24904632639
2017-09-14	EM.Outlet.Flow.m3.h	Outlet	4123.72893506359
2017-09-15	EM.Outlet.Flow.m3.h	Outlet	3344.03363537639
2017-09-16	EM.Outlet.Flow.m3.h	Outlet	1800.53168209111
2017-09-17	EM.Outlet.Flow.m3.h	Outlet	1413.36365116502
2017-09-18	EM.Outlet.Flow.m3.h	Outlet	1544.27276916285
2017-09-19	EM.Outlet.Flow.m3.h	Outlet	1567.60499025722
2017-09-20	EM.Outlet.Flow.m3.h	Outlet	2286.92895505639
2017-09-21	EM.Outlet.Flow.m3.h	Outlet	1621.18995796136
2017-09-22	EM.Outlet.Flow.m3.h	Outlet	1446.76323480989
2017-09-23	EM.Outlet.Flow.m3.h	Outlet	1328.56110251398
2017-09-24	EM.Outlet.Flow.m3.h	Outlet	1512.00278074458
2017-09-25	EM.Outlet.Flow.m3.h	Outlet	1490.28977989335
2017-09-26	EM.Outlet.Flow.m3.h	Outlet	1423.24682709913
2017-09-27	EM.Outlet.Flow.m3.h	Outlet	1573.16972247944
2017-09-28	EM.Outlet.Flow.m3.h	Outlet	2125.10690313801
2017-09-29	EM.Outlet.Flow.m3.h	Outlet	1409.08225102549
2017-09-30	EM.Outlet.Flow.m3.h	Outlet	1336.77226035799
2017-10-01	EM.Outlet.Flow.m3.h	Outlet	1406.6792155181
2017-10-02	EM.Outlet.Flow.m3.h	Outlet	3577.84002348
2017-10-03	EM.Outlet.Flow.m3.h	Outlet	3245.03540575875
2017-10-04	EM.Outlet.Flow.m3.h	Outlet	3509.85639993583
2017-10-05	EM.Outlet.Flow.m3.h	Outlet	4114.62263748611
2017-10-06	EM.Outlet.Flow.m3.h	Outlet	2242.33900883882
2017-10-07	EM.Outlet.Flow.m3.h	Outlet	3439.58229898389
2017-10-08	EM.Outlet.Flow.m3.h	Outlet	2138.48710752236
2017-10-09	EM.Outlet.Flow.m3.h	Outlet	1739.53744242444
2017-10-10	EM.Outlet.Flow.m3.h	Outlet	2419.27367271667
2017-10-11	EM.Outlet.Flow.m3.h	Outlet	2616.22797148444
2017-10-12	EM.Outlet.Flow.m3.h	Outlet	4122.79873125201
2017-10-13	EM.Outlet.Flow.m3.h	Outlet	1943.56119670535
2017-10-14	EM.Outlet.Flow.m3.h	Outlet	1750.53132364361
2017-10-15	EM.Outlet.Flow.m3.h	Outlet	1575.99488996014
2017-10-16	EM.Outlet.Flow.m3.h	Outlet	1645.65056869472
2017-10-17	EM.Outlet.Flow.m3.h	Outlet	1627.65207864309
2017-10-18	EM.Outlet.Flow.m3.h	Outlet	2556.69721070431
2017-10-19	EM.Outlet.Flow.m3.h	Outlet	2120.95694112986
2017-10-20	EM.Outlet.Flow.m3.h	Outlet	2447.67321931021
2017-10-21	EM.Outlet.Flow.m3.h	Outlet	1794.31141501944
2017-10-22	EM.Outlet.Flow.m3.h	Outlet	2023.50855408268
2017-10-23	EM.Outlet.Flow.m3.h	Outlet	3617.91998411708
2017-10-24	EM.Outlet.Flow.m3.h	Outlet	2962.24346621924
2017-10-25	EM.Outlet.Flow.m3.h	Outlet	2956.04738580764
2017-10-26	EM.Outlet.Flow.m3.h	Outlet	1947.89281126229
2017-10-27	EM.Outlet.Flow.m3.h	Outlet	1862.02084121021
2017-10-28	EM.Outlet.Flow.m3.h	Outlet	1776.78373555479
2017-10-29	EM.Outlet.Flow.m3.h	Outlet	2205.9301225662
2017-10-30	EM.Outlet.Flow.m3.h	Outlet	1718.13412831333
2017-10-31	EM.Outlet.Flow.m3.h	Outlet	1651.92829636951
2017-11-01	EM.Outlet.Flow.m3.h	Outlet	1914.08323126063
2017-11-02	EM.Outlet.Flow.m3.h	Outlet	2056.25516232722
2017-11-03	EM.Outlet.Flow.m3.h	Outlet	1597.22205236646
2017-11-04	EM.Outlet.Flow.m3.h	Outlet	1519.5501135941
2017-11-05	EM.Outlet.Flow.m3.h	Outlet	1540.50432263184
2017-11-06	EM.Outlet.Flow.m3.h	Outlet	1608.99840208677
2017-11-07	EM.Outlet.Flow.m3.h	Outlet	1571.98439119139
2017-11-08	EM.Outlet.Flow.m3.h	Outlet	1117.07812427167
2016-01-01	EM.outlet.NH4.mg.l	Outlet	0.00347137722254902
2016-01-02	EM.outlet.NH4.mg.l	Outlet	0.00586125723541667
2016-01-03	EM.outlet.NH4.mg.l	Outlet	0.00512213398680556
2016-01-04	EM.outlet.NH4.mg.l	Outlet	0.00886443509791667
2016-01-05	EM.outlet.NH4.mg.l	Outlet	0.364545116338194
2016-01-06	EM.outlet.NH4.mg.l	Outlet	2.59395821269097
2016-01-07	EM.outlet.NH4.mg.l	Outlet	1.51533511610347
2016-01-08	EM.outlet.NH4.mg.l	Outlet	1.47337181781944
2016-01-09	EM.outlet.NH4.mg.l	Outlet	0.347736930154167
2016-01-10	EM.outlet.NH4.mg.l	Outlet	0.967963075021528
2016-01-11	EM.outlet.NH4.mg.l	Outlet	0.237550880123345
2016-01-12	EM.outlet.NH4.mg.l	Outlet	0.827820812842361
2016-01-13	EM.outlet.NH4.mg.l	Outlet	2.58029224764167
2016-01-14	EM.outlet.NH4.mg.l	Outlet	2.58348216566389
2016-01-15	EM.outlet.NH4.mg.l	Outlet	1.77494157938194
2016-01-16	EM.outlet.NH4.mg.l	Outlet	0.432824420965972
2016-01-17	EM.outlet.NH4.mg.l	Outlet	0.16550340361875
2016-01-18	EM.outlet.NH4.mg.l	Outlet	0.1815787615
2016-01-19	EM.outlet.NH4.mg.l	Outlet	0.240811052127083
2016-01-20	EM.outlet.NH4.mg.l	Outlet	0.0135803701305556
2016-01-21	EM.outlet.NH4.mg.l	Outlet	0.0126464395590278
2016-01-22	EM.outlet.NH4.mg.l	Outlet	0.114864217569444
2016-01-23	EM.outlet.NH4.mg.l	Outlet	0.279755434797222
2016-01-24	EM.outlet.NH4.mg.l	Outlet	2.83744697090069
2016-01-25	EM.outlet.NH4.mg.l	Outlet	1.49547213913819
2016-01-26	EM.outlet.NH4.mg.l	Outlet	0.893572799103472
2016-01-27	EM.outlet.NH4.mg.l	Outlet	1.82933183013819
2016-01-28	EM.outlet.NH4.mg.l	Outlet	0.515719667825694
2016-01-29	EM.outlet.NH4.mg.l	Outlet	1.86841348611389
2016-01-30	EM.outlet.NH4.mg.l	Outlet	1.61444008820278
2016-01-31	EM.outlet.NH4.mg.l	Outlet	2.29608142796597
2016-02-01	EM.outlet.NH4.mg.l	Outlet	2.34843621077639
2016-02-02	EM.outlet.NH4.mg.l	Outlet	2.28736219684514
2016-02-03	EM.outlet.NH4.mg.l	Outlet	2.54870139372569
2016-02-04	EM.outlet.NH4.mg.l	Outlet	2.553625498925
2016-02-05	EM.outlet.NH4.mg.l	Outlet	2.67505559577917
2016-02-06	EM.outlet.NH4.mg.l	Outlet	1.57152109299653
2016-02-07	EM.outlet.NH4.mg.l	Outlet	1.15397336769514
2016-02-08	EM.outlet.NH4.mg.l	Outlet	1.31443079995278
2016-02-09	EM.outlet.NH4.mg.l	Outlet	0.492839456889583
2016-02-10	EM.outlet.NH4.mg.l	Outlet	1.43725293629931
2016-02-11	EM.outlet.NH4.mg.l	Outlet	1.82661214533472
2016-02-12	EM.outlet.NH4.mg.l	Outlet	2.37064489657292
2016-02-13	EM.outlet.NH4.mg.l	Outlet	1.78270381594792
2016-02-14	EM.outlet.NH4.mg.l	Outlet	0.855898008930556
2016-02-15	EM.outlet.NH4.mg.l	Outlet	0.135406723373176
2016-02-16	EM.outlet.NH4.mg.l	Outlet	0.0484910042965278
2016-02-17	EM.outlet.NH4.mg.l	Outlet	0.0266029989569444
2016-02-18	EM.outlet.NH4.mg.l	Outlet	0.0244937271416667
2016-02-19	EM.outlet.NH4.mg.l	Outlet	0.0252188661138889
2016-02-20	EM.outlet.NH4.mg.l	Outlet	0.204446479406944
2016-02-21	EM.outlet.NH4.mg.l	Outlet	0.743692208363889
2016-02-22	EM.outlet.NH4.mg.l	Outlet	0.152690612134722
2016-02-23	EM.outlet.NH4.mg.l	Outlet	0.0643824357347222
2016-02-24	EM.outlet.NH4.mg.l	Outlet	0.0186772898527778
2016-02-25	EM.outlet.NH4.mg.l	Outlet	0.0170381411604167
2016-02-26	EM.outlet.NH4.mg.l	Outlet	0.0148843350555556
2016-02-27	EM.outlet.NH4.mg.l	Outlet	0.0110522137645833
2016-02-28	EM.outlet.NH4.mg.l	Outlet	0.0114527599513889
2016-02-29	EM.outlet.NH4.mg.l	Outlet	0.0548366462215278
2016-03-01	EM.outlet.NH4.mg.l	Outlet	0.0822316301694444
2016-03-02	EM.outlet.NH4.mg.l	Outlet	0.769841325465972
2016-03-03	EM.outlet.NH4.mg.l	Outlet	0.199503171145833
2016-03-04	EM.outlet.NH4.mg.l	Outlet	0.278044661302083
2016-03-05	EM.outlet.NH4.mg.l	Outlet	1.16061867623889
2016-03-06	EM.outlet.NH4.mg.l	Outlet	1.02420765262431
2016-03-07	EM.outlet.NH4.mg.l	Outlet	1.48727587088403
2016-03-08	EM.outlet.NH4.mg.l	Outlet	0.441132153398611
2016-03-09	EM.outlet.NH4.mg.l	Outlet	0.233135244927778
2016-03-10	EM.outlet.NH4.mg.l	Outlet	0.172643355290972
2016-03-11	EM.outlet.NH4.mg.l	Outlet	0.0909303600020833
2016-03-12	EM.outlet.NH4.mg.l	Outlet	0.0906979679819444
2016-03-13	EM.outlet.NH4.mg.l	Outlet	0.0905251898715278
2016-03-14	EM.outlet.NH4.mg.l	Outlet	0.0924968690493056
2016-03-15	EM.outlet.NH4.mg.l	Outlet	0.0996970043111111
2016-03-16	EM.outlet.NH4.mg.l	Outlet	0.0975024338151494
2016-03-17	EM.outlet.NH4.mg.l	Outlet	0.103080793230556
