Date	Flow_influent_[m3/d]	Flow_influent_to_bio[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	Temperature_[C]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	VSS_tank_[mg/l]	COD_tank_[mg/l]	SV_[ml/l]	SVI_[ml/g]	DSV_[ml/l]	DSVI_[ml/g]	Filament_Index	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	Fe_to_bio_[l/d]	Fe_effluent_tank_A_[l/d]	Fe_effluent_tank_B_[l/d]	Fe_effluent_tank_C_[l/d]	Flow_out_[m3/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	BOD5_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]
23-10-2018	313525,64	      NA	7,815126	1,528798	14,850106	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,688368	1,044186	2,289794	1,021044	2,227394	2,615561	2,931935	2,64E+00	2,688368	1,044186	2,289794	1,021044	2,227394	0,6992928	6,75E-04	1,11E+03	1,01E+03	3,89E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-10-2018	183781,55	      NA	7,682277	2,5396553	15,569523	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,304682	1,1722689	2,041571	0,997275	1,923169	3,033372	3,253572	2,90E+00	2,304682	1,1722689	2,041571	0,997275	1,923169	0,685976	0,00E+00	8,65E+02	8,41E+02	1,29E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
25-10-2018	125775,38	      NA	7,842953	2,6617911	16,755709	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,358773	0,6317989	2,018171	0,8341126	1,862319	2,794798	3,052009	2,72E+00	2,358773	0,6317989	2,018171	0,8341126	1,862319	0,6099929	1,14E-01	8,40E+02	8,40E+02	4,28E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
26-10-2018	193228,16	      NA	7,769914	2,2490811	16,633476	319	256	700	201	400	43,2	31,2	6,88	3,89	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,538462	0,6150289	2,093216	0,8784211	2,079715	2,756069	2,985694	2,75E+00	2,538462	0,6150289	2,093216	0,8784211	2,079715	0,6445161	0,00E+00	8,49E+02	9,99E+02	9,95E+02	    NA	6,7	34,1	26,6	3,4	5,71	3,32	0,66	0,79	0,54
27-10-2018	127599,7	      NA	7,793828	2,5252049	17,437478	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,280689	0,5615495	1,939976	0,8194056	1,776357	2,800558	3,075589	2,69E+00	2,280689	0,5615495	1,939976	0,8194056	1,776357	0,6266146	0,00E+00	8,40E+02	8,42E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
28-10-2018	129281,05	      NA	7,605257	2,4959833	17,518745	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,405242	0,7119885	2,001321	0,8661249	1,944893	2,796963	2,96498	2,61E+00	2,405242	0,7119885	2,001321	0,8661249	1,944893	0,6851246	0,00E+00	8,41E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
29-10-2018	125616,68	      NA	7,645584	2,3808934	17,695969	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,315237	0,7289157	1,956593	0,9030822	1,857019	2,79023	2,972647	2,68E+00	2,315237	0,7289157	1,956593	0,9030822	1,857019	0,6992893	0,00E+00	8,40E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-10-2018	205470,99	      NA	7,714201	1,9287716	16,569314	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,401018	0,7533755	2,088422	0,8655323	1,952489	2,810945	3,011592	2,85E+00	2,401018	0,7533755	2,088422	0,8655323	1,952489	0,6858156	0,00E+00	1,01E+03	1,01E+03	9,57E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
31-10-2018	138650,09	      NA	7,774391	1,8623805	16,979796	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,427456	0,782028	2,131941	0,9039519	2,042282	2,904565	3,159457	2,83E+00	2,427456	0,782028	2,131941	0,9039519	2,042282	0,7025965	0,00E+00	8,41E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-11-2018	121169,86	      NA	7,699992	2,3531669	17,904888	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,335765	0,7776671	1,928786	0,798296	1,869078	2,967488	3,10344	2,83E+00	2,335765	0,7776671	1,928786	0,798296	1,869078	0,6959887	0,00E+00	8,40E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
02-11-2018	119676,06	      NA	7,666065	2,4291602	18,077447	437	376	990	330	575	78	50,7	9,7	5,76	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,329986	0,6236325	1,945082	0,771969	1,871915	2,91246	3,13559	2,81E+00	2,329986	0,6236325	1,945082	0,771969	1,871915	0,6339385	0,00E+00	8,40E+02	8,40E+02	8,40E+02	119676	3,9	28	30	2,2	4,2	1,73	1,06	0,18	0,07
03-11-2018	114496,02	      NA	7,604518	2,4134407	18,087778	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,309618	0,6705966	1,958014	0,8350307	1,870138	2,868679	2,980616	2,69E+00	2,309618	0,6705966	1,958014	0,8350307	1,870138	0,6602257	5,63E-05	8,40E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-11-2018	114718,72	      NA	7,556921	2,3798822	17,970396	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,334143	0,6080287	2,021635	0,7974427	1,857881	2,828238	2,960306	2,66E+00	2,334143	0,6080287	2,021635	0,7974427	1,857881	0,5905714	0,00E+00	8,40E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
05-11-2018	129898,04	      NA	7,586987	2,423533	17,817786	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,348901	0,6228571	2,044855	0,744712	1,919094	2,82995	2,951165	2,86E+00	2,348901	0,6228571	2,044855	0,744712	1,919094	0,5535405	0,00E+00	8,40E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
06-11-2018	130180,08	      NA	7,581383	2,4864312	17,887022	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,346972	0,6352477	1,954748	0,7743478	1,781959	2,825899	2,960069	2,82E+00	2,346972	0,6352477	1,954748	0,7743478	1,781959	0,5551601	0,00E+00	8,41E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
07-11-2018	126030,11	      NA	7,722949	2,4627365	17,995848	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,400128	0,6032999	1,96435	0,7313675	1,818239	2,827916	3,020712	2,77E+00	2,400128	0,6032999	1,96435	0,7313675	1,818239	0,5522484	0,00E+00	8,41E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
08-11-2018	128471,43	      NA	7,637663	2,4826313	17,967402	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,337997	0,5758321	1,988545	0,7392949	1,908553	2,574607	2,978749	2,75E+00	2,337997	0,5758321	1,988545	0,7392949	1,908553	0,5052941	6,77E-01	8,45E+02	8,67E+02	8,38E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-11-2018	124279,62	      NA	7,633278	2,4299481	17,900204	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,410984	0,5792381	1,99986	0,7606651	1,924143	2,897403	2,810105	2,68E+00	2,410984	0,5792381	1,99986	0,7606651	1,924143	0,493041	0,00E+00	8,40E+02	8,40E+02	8,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-11-2018	131453,31	      NA	7,482499	2,3503947	17,840535	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,562857	0,4915528	2,088314	0,6886263	2,066126	2,56126	2,973053	2,84E+00	2,562857	0,4915528	2,088314	0,6886263	2,066126	0,4707986	0,00E+00	1,35E+03	1,45E+03	9,89E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-11-2018	251276,59	      NA	7,662941	1,3444127	15,724823	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,968421	0,4661765	1,375	0,34375	1,828	2,61763	3,126403	2,92E+00	1,968421	0,4661765	1,375	0,34375	1,828	0,4057971	0,00E+00	1,95E+03	2,03E+03	1,38E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-11-2018	246160,21	      NA	7,676732	1,1379496	15,164014	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,671429	0,6113772	2,236062	0,7368595	2,247511	3,23958	3,002936	2,67E+00	2,671429	0,6113772	2,236062	0,7368595	2,247511	0,5670571	0,00E+00	1,32E+03	1,37E+03	1,20E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
13-11-2018	125061,46	      NA	7,673048	1,9418751	16,347059	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,301318	0,6252955	1,861912	1,027847	1,788828	3,057002	3,069925	2,69E+00	2,301318	0,6252955	1,861912	1,027847	1,788828	0,5722822	5,63E-05	1,53E+03	1,53E+03	1,53E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-11-2018	141139,21	      NA	7,687936	2,2516301	17,319661	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,428366	0,7327672	1,992723	0,91125	1,858839	2,97982	3,169539	2,87E+00	2,428366	0,7327672	1,992723	0,91125	1,858839	0,5888023	0,00E+00	1,68E+03	1,68E+03	1,68E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-11-2018	126919,29	      NA	7,666857	2,3787608	17,710193	395	348	998	315	653	79,4	53,69	10,2	5,38	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,396948	0,645942	1,949208	0,8181291	1,796097	3,026147	3,261117	2,93E+00	2,396948	0,645942	1,949208	0,8181291	1,796097	0,5480315	1,13E-04	1,68E+03	1,68E+03	1,68E+03	    NA	4,3	31,3	27	1,4	4,12	0,92	1,27	0,2	0,07
16-11-2018	125685,19	      NA	7,65218	2,4111347	17,629007	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,320601	0,6514957	1,897529	0,8230962	1,742837	3,028741	3,285759	2,92E+00	2,320601	0,6514957	1,897529	0,8230962	1,742837	0,5536232	0,00E+00	1,68E+03	1,68E+03	1,68E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
17-11-2018	120440,03	      NA	7,588761	2,388807	17,652878	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,303936	0,6701578	1,960094	0,8231224	1,813008	3,078787	3,249629	2,93E+00	2,303936	0,6701578	1,960094	0,8231224	1,813008	0,5578603	0,00E+00	1,68E+03	1,68E+03	1,53E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-11-2018	119513,25	      NA	7,57287	2,3710383	17,586593	387	338	970	355	620	79,4	51,61	10	5,41	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,363374	0,6372077	2,062796	0,8163282	1,88825	3,102066	3,2052	2,96E+00	2,363374	0,6372077	2,062796	0,8163282	1,88825	0,5259179	0,00E+00	1,68E+03	1,68E+03	1,28E+03	119514	2,7	32	31	1,7	3,1	0,73	0,99	0,15	0,07
19-11-2018	122444,7	      NA	7,64467	2,361497	17,403139	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,405379	0,6495671	2,08999	0,7779717	1,91045	3,202252	3,325503	3,09E+00	2,405379	0,6495671	2,08999	0,7779717	1,91045	0,5252933	6,17E+02	7,74E+02	7,73E+02	7,81E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
20-11-2018	126733,93	      NA	7,668996	2,3291351	17,28537	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,455921	0,677276	2,14814	0,8925987	1,901613	3,255651	3,254212	3,07E+00	2,455921	0,677276	2,14814	0,8925987	1,901613	0,5741059	0,00E+00	6,02E+02	6,01E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
21-11-2018	123062,78	      NA	7,727727	2,2933007	17,271727	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,451739	0,7247851	2,125472	0,9382943	1,844832	3,212272	3,172062	2,89E+00	2,451739	0,7247851	2,125472	0,9382943	1,844832	0,5982194	0,00E+00	6,02E+02	6,01E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
22-11-2018	114706,59	      NA	7,656538	2,2273106	17,264641	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,392697	0,7013447	1,941656	0,9561433	1,812763	3,166408	3,101567	2,86E+00	2,392697	0,7013447	1,941656	0,9561433	1,812763	0,766079	0,00E+00	6,01E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
23-11-2018	133659,87	      NA	7,62192	2,333948	17,027764	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,493716	0,7017705	2,107995	1,031637	1,9852	2,985547	3,191419	3,00E+00	2,493716	0,7017705	2,107995	1,031637	1,9852	0,6272147	0,00E+00	6,02E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-11-2018	116284,7	      NA	7,53736	2,2276628	17,069267	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,375176	0,7970819	2,005814	0,9443428	1,870732	2,94166	3,168023	2,89E+00	2,375176	0,7970819	2,005814	0,9443428	1,870732	0,624189	1,13E-04	6,03E+02	6,01E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
25-11-2018	116123,7	      NA	7,489285	2,2334566	16,973584	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,41146	0,7192806	2,094989	0,9819686	1,877318	2,891982	3,078931	2,77E+00	2,41146	0,7192806	2,094989	0,9819686	1,877318	0,6169014	0,00E+00	6,03E+02	6,01E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
26-11-2018	124096,4	      NA	7,572269	2,2154955	16,898479	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,378909	0,7408671	2,016667	0,9699585	1,90303	2,920577	3,138575	2,81E+00	2,378909	0,7408671	2,016667	0,9699585	1,90303	0,6239366	0,00E+00	6,01E+02	6,00E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
27-11-2018	126577,08	      NA	7,627731	2,2297299	16,755209	357	306	    NA	315,5	535	69,4	53,365	11,65	5,34	2772	4648	820	239,2065	160	116,6861	  NA	2,374964	0,7835344	2,016287	1,0307566	1,894591	2,922883	3,123592	2,83E+00	2,374964	0,7835344	2,016287	1,0307566	1,894591	0,6515021	0,00E+00	6,03E+02	6,00E+02	6,81E+02	    NA	3,7	34,55	33,5	1,4	5,59	1,185	2,37	0,255	0,14
28-11-2018	122065	      NA	7,637591	2,2137629	16,718837	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,40537	0,7464697	2,013405	1,0097479	1,907828	2,969659	3,124664	2,85E+00	2,40537	0,7464697	2,013405	1,0097479	1,907828	0,6858642	0,00E+00	6,02E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
29-11-2018	346521,67	      NA	7,847734	1,378404	12,270166	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,725799	0,9114613	2,295726	1,0411909	2,290497	2,828573	3,02832	2,85E+00	2,725799	0,9114613	2,295726	1,0411909	2,290497	0,711033	0,00E+00	9,58E+02	1,06E+03	9,20E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-11-2018	133084,46	      NA	7,842922	1,7278606	14,314074	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,515242	0,9376453	2,011576	1,2018914	2,035205	3,298113	3,446526	3,11E+00	2,515242	0,9376453	2,011576	1,2018914	2,035205	0,8279037	0,00E+00	6,03E+02	6,00E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-12-2018	128754,88	      NA	7,620202	2,136842	16,013709	337	302	840	311	543,5	72	50,7	8,2	5,28	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,387466	0,7959546	2,014596	1,0592593	1,87894	3,280916	3,396684	2,98E+00	2,387466	0,7959546	2,014596	1,0592593	1,87894	0,6865777	0,00E+00	6,06E+02	6,01E+02	6,00E+02	128753	5,1	25	21	2	4,6	0,57	2,72	0,12	0,05
02-12-2018	319822,32	      NA	7,701504	1,2190779	13,406643	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,600733	0,7567875	2,122639	0,9663731	2,155787	3,006898	3,152039	2,98E+00	2,600733	0,7567875	2,122639	0,9663731	2,155787	0,6132394	0,00E+00	9,87E+02	8,04E+02	9,48E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
03-12-2018	158655,39	      NA	7,782504	1,6892861	14,708313	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,357879	0,7319375	1,891196	1,175	1,909635	3,262572	3,439321	3,13E+00	2,357879	0,7319375	1,891196	1,175	1,909635	0,7120253	5,63E-05	6,04E+02	6,02E+02	6,02E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-12-2018	138205,83	      NA	7,785246	3,3274619	15,608687	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	2,75	2,298676	0,7533808	1,90142	1,0375514	1,795	3,300119	3,518372	3,19E+00	2,298676	0,7533808	1,90142	1,0375514	1,795	0,6332386	0,00E+00	6,02E+02	6,01E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
05-12-2018	127096,78	      NA	7,73138	2,9302383	16,149063	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,308633	0,7997187	1,96057	1,0543888	1,868966	3,247174	3,369226	3,03E+00	2,308633	0,7997187	1,96057	1,0543888	1,868966	0,6968465	0,00E+00	6,01E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
06-12-2018	236420,21	      NA	7,764471	1,6378334	14,72572	615	488	813	199	638	46,3	30,68	9,63	3,98	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,610178	0,7564177	2,143127	0,9658238	1,984097	3,116702	3,279401	2,81E+00	2,610178	0,7564177	2,143127	0,9658238	1,984097	0,6506723	0,00E+00	6,15E+02	6,03E+02	6,02E+02	    NA	4,5	32,2	28,2	1,4	8,15	1,55	4,69	0,23	0,08
07-12-2018	291651,7	      NA	7,730785	1,1757426	13,83539	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,768763	0,7981936	2,294648	0,9943058	1,860185	3,105477	3,300898	2,62E+00	2,768763	0,7981936	2,294648	0,9943058	1,860185	0,7709561	0,00E+00	8,33E+02	9,08E+02	6,08E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
08-12-2018	259736,52	      NA	7,722628	1,1086581	13,069994	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,760559	0,7684971	2,334943	0,854067	1,735163	2,971179	3,209702	2,44E+00	2,760559	0,7684971	2,334943	0,854067	1,735163	0,5774311	0,00E+00	8,17E+02	6,69E+02	4,04E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-12-2018	148250,68	      NA	7,675176	2,2772898	14,876028	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,453383	0,7974576	2,065902	0,9865635	1,659162	3,354158	3,539185	2,69E+00	2,453383	0,7974576	2,065902	0,9865635	1,659162	0,684076	0,00E+00	6,06E+02	6,03E+02	7,67E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-12-2018	160401,33	      NA	7,747214	3,1431594	15,097595	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,173134	0,7291221	2,076089	0,9431545	1,783712	3,371591	3,56613	3,21E+00	2,173134	0,7291221	2,076089	0,9431545	1,783712	0,7434462	0,00E+00	6,04E+02	6,01E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-12-2018	132019,22	      NA	7,738411	2,4886447	15,366323	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,889961	0,760506	2,040131	1,0421657	1,912417	3,290689	3,459761	2,75E+00	1,889961	0,760506	2,040131	1,0421657	1,912417	0,7241135	0,00E+00	6,03E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-12-2018	132182,18	      NA	7,683068	2,2928216	15,845135	389	342	946	275	507	70,6	50,96	9,79	5,19	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,97217	0,7445074	2,147528	0,9922056	1,858014	3,223487	3,405425	2,98E+00	1,97217	0,7445074	2,147528	0,9922056	1,858014	0,9428674	0,00E+00	6,03E+02	6,01E+02	6,00E+02	    NA	3,3	33,3	30,9	   NA	6,22	1,5	2,59	0,19	0,07
13-12-2018	130106,23	      NA	7,672447	2,2569486	15,704702	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,902774	0,7319573	2,060358	0,9929624	1,91623	3,211334	3,366999	3,10E+00	1,902774	0,7319573	2,060358	0,9929624	1,91623	0,8187367	1,69E-04	6,02E+02	6,01E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-12-2018	137008,54	      NA	7,616206	2,2285098	15,558388	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,939474	0,7489606	2,150616	0,9194728	1,909863	3,267212	3,442053	3,27E+00	1,939474	0,7489606	2,150616	0,9194728	1,909863	0,7344876	0,00E+00	6,05E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-12-2018	144674,5	      NA	7,587414	2,0579497	15,26453	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,058482	0,692899	2,217173	0,8827957	2,03069	3,224921	3,48276	3,21E+00	2,058482	0,692899	2,217173	0,8827957	2,03069	0,7321147	0,00E+00	6,03E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
16-12-2018	123294,51	      NA	7,584338	2,2094469	15,605133	353	314	1000	306	665	72,7	48,1	8,74	4,77	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,884967	0,716074	2,000232	0,8818718	1,879789	3,278882	3,485135	3,24E+00	1,884967	0,716074	2,000232	0,8818718	1,879789	0,7137464	0,00E+00	6,03E+02	6,00E+02	6,01E+02	123297	4,7	34	29	2,5	5,3	1,79	1,92	0,19	0,07
